Trait	Log2SizeOE	-logCOLOC p	Test Annotation	Test	TraitC	TraitR	Repeat	SizeOE	Network
EFO_0004343_GCST90103754	-0.0724488500696921	0.2910694641933836	0.2480711698331922	Network Dilution			2.0	0.9510223490252022	PCNet2.0
EFO_0010225_GCST90060151	0.2581282864778083	2.153291854543993	0.2480711698331922	Network Dilution			2.0	1.1959261354868578	PCNet2.0
EFO_0010821_GCST90016673	0.0375611731522228	0.1461193498754577	0.2480711698331922	Network Dilution			2.0	1.0263773034161159	PCNet2.0
EFO_0004343_GCST008998	0.0299463345879511	0.1297131710074086	0.2480711698331922	Network Dilution			2.0	1.0209741467748505	PCNet2.0
EFO_0004887_GCST90093316	-0.1765940504049142	1.0815502575988425	0.2480711698331922	Network Dilution			2.0	0.8847893648318347	PCNet2.0
EFO_0010225_GCST90060164	0.0788159802208282	0.3329207945357833	0.2480711698331922	Network Dilution			2.0	1.056150901764512	PCNet2.0
EFO_0004741_GCST90103632	-0.0857267913408791	0.4045037781744258	0.2480711698331922	Network Dilution			2.0	0.9423097057899696	PCNet2.0
EFO_0004237_GCST90018627	-0.3229872590751825	2.1483136845575723	0.2480711698331922	Network Dilution			2.0	0.7994128902052263	PCNet2.0
EFO_0000731_GCST90018714	0.013628401325162	0.0530567293021745	0.2480711698331922	Network Dilution			2.0	1.0094912468485104	PCNet2.0
EFO_0004237_GCST90018847	0.0029354187758179	0.0105946819984839	0.2480711698331922	Network Dilution			2.0	1.0020367486085848	PCNet2.0
EFO_0000731_GCST90018934	-0.0406528959284769	0.1860855799513965	0.2480711698331922	Network Dilution			2.0	0.9722148691119635	PCNet2.0
EFO_0004741_GCST90018948	0.0568166752386821	0.2707541927746933	0.2480711698331922	Network Dilution			2.0	1.0401680828822488	PCNet2.0
EFO_0004741_GCST90018728	0.0315325411082589	0.1277854366024144	0.2480711698331922	Network Dilution			2.0	1.0220972992189843	PCNet2.0
EFO_0010821_GCST90267352	0.0363003315798974	0.1495375672384834	0.2480711698331922	Network Dilution			2.0	1.0254806940753478	PCNet2.0
EFO_0021898_GCST90269581	0.0418866925796638	0.1890286001777925	0.2480711698331922	Network Dilution			2.0	1.0294592278499328	PCNet2.0
EFO_0009397_GCST90267932	-0.0622842782543427	0.2780245984140465	0.2480711698331922	Network Dilution			2.0	0.9577464788732394	PCNet2.0
EFO_0009397_GCST90267931	0.0820879619294991	0.3643152374527775	0.2480711698331922	Network Dilution			2.0	1.058548933232519	PCNet2.0
EFO_0004343_GCST90278649	-0.2133289251814566	1.3676439537609268	0.2480711698331922	Network Dilution			2.0	0.8625446674917093	PCNet2.0
EFO_0004741_GCST90278623	0.1003704720179329	0.5617741923954707	0.2480711698331922	Network Dilution			2.0	1.0720487203362106	PCNet2.0
EFO_0600008_GCST90268467	0.125138575279344	0.8677403104689555	0.2480711698331922	Network Dilution			2.0	1.0906124843052616	PCNet2.0
EFO_0006525_GCST90179151	0.0851150430593309	0.4631891340084585	0.2480711698331922	Network Dilution			2.0	1.0607723258608976	PCNet2.0
EFO_0006332_GCST90100525	0.0806262638536813	0.35222594973117	0.2014643542078182	Network Dilution			2.0	1.057476984324459	PCNet2.0
EFO_0006501_GCST010541	0.0882610042160633	0.4367562988596019	0.2014643542078182	Network Dilution			2.0	1.063087984819561	PCNet2.0
EFO_0005213_GCST009414	0.0094975472962982	0.037772768649915	0.2014643542078182	Network Dilution			2.0	1.0066049150088263	PCNet2.0
EFO_0005213_GCST90000654	-0.0415916698567544	0.1780936226476769	0.2014643542078182	Network Dilution			2.0	0.9715824464150088	PCNet2.0
EFO_0006501_GCST010536	-0.0542805600040319	0.2373214362725638	0.2014643542078182	Network Dilution			2.0	0.9630745872942136	PCNet2.0
EFO_0004741_GCST008062	0.1222406512808094	0.7657358756212107	0.2014643542078182	Network Dilution			2.0	1.088423983003841	PCNet2.0
EFO_0005213_GCST006366	0.0951268261265485	0.4744369417299331	0.2014643542078182	Network Dilution			2.0	1.0681593049206937	PCNet2.0
EFO_0008036_GCST90094959	-0.1512855974123176	0.893129455521346	0.2014643542078182	Network Dilution			2.0	0.9004477086372554	PCNet2.0
EFO_0006525_GCST007459	-0.0615026950676868	0.2579822528598617	0.2014643542078182	Network Dilution			2.0	0.9582654806906566	PCNet2.0
EFO_0007117_GCST90100573	-0.143557794717104	0.756218083906205	0.2014643542078182	Network Dilution			2.0	0.9052839019583693	PCNet2.0
EFO_0009863_GCST007710	-0.0214797274104515	0.0747394904805647	0.2014643542078182	Network Dilution			2.0	0.9852216748768473	PCNet2.0
EFO_0007117_GCST90100574	-0.1452320214025367	0.7416021959044914	0.2014643542078182	Network Dilution			2.0	0.9042339424599891	PCNet2.0
EFO_0007117_GCST90100572	-0.0047861010728067	0.0159229660971692	0.2014643542078182	Network Dilution			2.0	0.9966880242671867	PCNet2.0
EFO_0010156_GCST010572	-0.1896460438097238	1.1302404052175896	0.2014643542078182	Network Dilution			2.0	0.8768208174232781	PCNet2.0
EFO_0006501_GCST010538	0.0608084172698435	0.2633645023131787	0.2014643542078182	Network Dilution			2.0	1.043050072467723	PCNet2.0
EFO_0008036_GCST90094960	-0.0611874936082755	0.2762160630346706	0.2014643542078182	Network Dilution			2.0	0.958474866366485	PCNet2.0
EFO_0007117_GCST90092502	-0.0311838123863812	0.1290696416513042	0.2014643542078182	Network Dilution			2.0	0.9786169578095727	PCNet2.0
EFO_0007117_GCST90092504	-0.1659235871470392	0.8133261325002549	0.2014643542078182	Network Dilution			2.0	0.8913577057227748	PCNet2.0
EFO_0007117_GCST90092503	0.0219002741914867	0.081759909778585	0.2014643542078182	Network Dilution			2.0	1.0152959164556503	PCNet2.0
EFO_0007117_GCST90092505	-0.1216964754833421	0.5678327305574118	0.2014643542078182	Network Dilution			2.0	0.919106231291841	PCNet2.0
EFO_0005423_GCST008788	-0.0109693498112914	0.0354104125100967	0.2014643542078182	Network Dilution			2.0	0.9924254586319122	PCNet2.0
EFO_0000731_GCST009158	-0.1717933076465275	1.0161933580215847	0.2014643542078182	Network Dilution			2.0	0.8877385128775563	PCNet2.0
EFO_0004343_GCST008997	-0.0961610192629406	0.4741780478433373	0.2014643542078182	Network Dilution			2.0	0.935519078675004	PCNet2.0
EFO_0005423_GCST008789	-0.0883112358886603	0.3633115520467173	0.2014643542078182	Network Dilution			2.0	0.940623162845385	PCNet2.0
EFO_0004343_GCST90103754	-0.0667805696971405	0.251501873386263	0.2014643542078182	Network Dilution			2.0	0.9547662206478572	PCNet2.0
EFO_0010225_GCST90060151	-0.2444172523665403	1.444059562181489	0.2014643542078182	Network Dilution			2.0	0.844156707390027	PCNet2.0
EFO_0004887_GCST90093316	0.0288445889713532	0.1299474183064551	0.2014643542078182	Network Dilution			2.0	1.0201947551787636	PCNet2.0
EFO_0010225_GCST90060164	0.068801784756403	0.2774483379990415	0.2014643542078182	Network Dilution			2.0	1.0488452143797382	PCNet2.0
EFO_0010821_GCST90016673	0.007302299977812	0.0265488559750653	0.2014643542078182	Network Dilution			2.0	1.0050744000196112	PCNet2.0
EFO_0004343_GCST008996	0.0135045114839212	0.0513914501235636	0.2014643542078182	Network Dilution			2.0	1.0094045616260792	PCNet2.0
EFO_0004237_GCST90018627	-0.1131036273795659	0.494850021680094	0.2014643542078182	Network Dilution			2.0	0.9245968628363787	PCNet2.0
EFO_0004343_GCST008998	-0.0760929529376511	0.3678465164893673	0.2014643542078182	Network Dilution			2.0	0.9486231933158551	PCNet2.0
EFO_0004741_GCST90103632	-0.1042305057027378	0.5121548798885645	0.2014643542078182	Network Dilution			2.0	0.9303010075632948	PCNet2.0
EFO_0000731_GCST90018934	0.0494189044604616	0.240709966975696	0.2014643542078182	Network Dilution			2.0	1.0348480189006204	PCNet2.0
EFO_0000731_GCST90018714	0.0633880368963283	0.3144373888417702	0.2014643542078182	Network Dilution			2.0	1.04491677286732	PCNet2.0
EFO_0004741_GCST90018728	-0.0314377148954646	0.1280769681176265	0.2014643542078182	Network Dilution			2.0	0.9784447443960461	PCNet2.0
EFO_0004237_GCST90018847	0.0345855812075143	0.1497827582016105	0.2014643542078182	Network Dilution			2.0	1.0242625580550935	PCNet2.0
EFO_0009397_GCST90267931	0.1223803435398441	0.6217838502501221	0.2014643542078182	Network Dilution			2.0	1.088529377256906	PCNet2.0
EFO_0009397_GCST90267932	0.042130479247969	0.1712112518150468	0.2014643542078182	Network Dilution			2.0	1.0296332006118283	PCNet2.0
EFO_0004741_GCST90018948	-0.1414251419397487	0.8027194418743807	0.2014643542078182	Network Dilution			2.0	0.9066231204801392	PCNet2.0
EFO_0021898_GCST90269581	0.0496277930987169	0.2262135550188064	0.2014643542078182	Network Dilution			2.0	1.0349978659837815	PCNet2.0
EFO_0600008_GCST90268467	0.102392527430759	0.6513058097344588	0.2014643542078182	Network Dilution			2.0	1.0735523380102874	PCNet2.0
EFO_0004741_GCST90278623	0.0895450872812697	0.5147045612739112	0.2014643542078182	Network Dilution			2.0	1.0640346165928598	PCNet2.0
EFO_0006525_GCST90179151	-0.1068752571524706	0.5818645015747679	0.2014643542078182	Network Dilution			2.0	0.9285971401294819	PCNet2.0
EFO_0004343_GCST90278649	0.0531755829035998	0.2557070168773236	0.2014643542078182	Network Dilution			2.0	1.0375462032293625	PCNet2.0
EFO_0010821_GCST90267352	0.0716255570610444	0.3125602254541056	0.2014643542078182	Network Dilution			2.0	1.0509001187974047	PCNet2.0
EFO_0006501_GCST010536	-0.5017210469469799	4.624336386039115	0.8227407651044357	Network Dilution			3.0	0.7062637489869167	PCNet2.0
EFO_0008036_GCST90094959	0.9888301664176212	73.5600360640791	0.8227407651044357	Network Dilution			3.0	1.9845751120951705	PCNet2.0
EFO_0006501_GCST010538	0.3386566868890705	4.178748568454059	0.8227407651044357	Network Dilution			3.0	1.2645785791884854	PCNet2.0
EFO_0005213_GCST006366	1.1864628731934852	69.63940658643475	0.8227407651044357	Network Dilution			3.0	2.2759405496741265	PCNet2.0
EFO_0006332_GCST90100525	1.7026702052724447	249.9999968900284	0.8227407651044357	Network Dilution			3.0	3.2550285677874293	PCNet2.0
EFO_0005213_GCST009414	1.0287721218778438	71.38594689401278	0.8227407651044357	Network Dilution			3.0	2.0402870234287196	PCNet2.0
EFO_0006501_GCST010541	0.4414781470994373	6.452594540332511	0.8227407651044357	Network Dilution			3.0	1.357994980575515	PCNet2.0
EFO_0010156_GCST010572	-0.1005261158404656	0.5909126305521649	0.8227407651044357	Network Dilution			3.0	0.9326927991005264	PCNet2.0
EFO_0006525_GCST007459	0.8917710486461825	36.4157818878826	0.8227407651044357	Network Dilution			3.0	1.8554524748625076	PCNet2.0
EFO_0007117_GCST90092503	0.5443982994030963	13.954285941059132	0.8227407651044357	Network Dilution			3.0	1.4584119617737645	PCNet2.0
EFO_0005213_GCST90000654	1.0802752613893405	90.40849019100534	0.8227407651044357	Network Dilution			3.0	2.1144394706190317	PCNet2.0
EFO_0004741_GCST008062	0.2377558156458827	2.3825802532628235	0.8227407651044357	Network Dilution			3.0	1.1791569963315116	PCNet2.0
EFO_0007117_GCST90092504	0.119594207805685	0.7205612117129796	0.8227407651044357	Network Dilution			3.0	1.086429235558071	PCNet2.0
EFO_0008036_GCST90094960	1.1817286200930452	115.27490547891853	0.8227407651044357	Network Dilution			3.0	2.2684842137508228	PCNet2.0
EFO_0009863_GCST007710	0.5647549650305193	13.219682687859848	0.8227407651044357	Network Dilution			3.0	1.4791362635731775	PCNet2.0
EFO_0007117_GCST90100572	0.5996431227046195	16.233512793760305	0.8227407651044357	Network Dilution			3.0	1.5153416723608186	PCNet2.0
EFO_0007117_GCST90100573	0.0660383008342313	0.3127386537564935	0.8227407651044357	Network Dilution			3.0	1.046838073183498	PCNet2.0
EFO_0007117_GCST90100574	0.3171085790771477	4.581367312645934	0.8227407651044357	Network Dilution			3.0	1.2458311748915785	PCNet2.0
EFO_0007117_GCST90092502	0.0090595294515896	0.0378201470912322	0.8227407651044357	Network Dilution			3.0	1.00629934524047	PCNet2.0
EFO_0007117_GCST90092505	-0.0852726264728025	0.3826850667017062	0.8227407651044357	Network Dilution			3.0	0.9426063945012676	PCNet2.0
EFO_0005423_GCST008788	-0.0198271842717351	0.0664114898033469	0.8227407651044357	Network Dilution			3.0	0.9863508491647275	PCNet2.0
EFO_0005423_GCST008789	0.1809078205587143	1.1792076189117964	0.8227407651044357	Network Dilution			3.0	1.133596980509861	PCNet2.0
EFO_0000731_GCST009158	0.3358298637215077	4.437112618706121	0.8227407651044357	Network Dilution			3.0	1.2621031841610868	PCNet2.0
EFO_0004343_GCST008996	0.6192910081468483	18.57267621364275	0.8227407651044357	Network Dilution			3.0	1.5361200915054922	PCNet2.0
EFO_0010225_GCST90060151	0.9670698309475154	42.02017856996977	0.8227407651044357	Network Dilution			3.0	1.9548661521611777	PCNet2.0
EFO_0004343_GCST008997	0.7845203753837391	27.628378072823978	0.8227407651044357	Network Dilution			3.0	1.722519571816584	PCNet2.0
EFO_0004343_GCST90103754	0.4286420318613364	6.997833938243493	0.8227407651044357	Network Dilution			3.0	1.3459660605420811	PCNet2.0
EFO_0004343_GCST008998	0.2043205333467549	1.9161391991334271	0.8227407651044357	Network Dilution			3.0	1.1521435934752289	PCNet2.0
EFO_0010225_GCST90060164	1.4957235924829344	120.01601307803482	0.8227407651044357	Network Dilution			3.0	2.820055571683324	PCNet2.0
EFO_0004887_GCST90093316	0.5376403457879337	14.709520186669328	0.8227407651044357	Network Dilution			3.0	1.4515963615421632	PCNet2.0
EFO_0000731_GCST90018934	0.5107956645082619	12.730954290342376	0.8227407651044357	Network Dilution			3.0	1.4248357938517924	PCNet2.0
EFO_0010821_GCST90016673	1.473236179585386	147.51684079028303	0.8227407651044357	Network Dilution			3.0	2.7764399240728674	PCNet2.0
EFO_0004237_GCST90018627	0.4421064084328457	5.079876673709276	0.8227407651044357	Network Dilution			3.0	1.3585864857165812	PCNet2.0
EFO_0021898_GCST90269581	1.0944234866471998	67.00052146632069	0.8227407651044357	Network Dilution			3.0	2.135277370373566	PCNet2.0
EFO_0004741_GCST90103632	0.4910240778830253	9.064744718215954	0.8227407651044357	Network Dilution			3.0	1.405442156161367	PCNet2.0
EFO_0004237_GCST90018847	1.057884404172822	62.25876958897453	0.8227407651044357	Network Dilution			3.0	2.081876378503416	PCNet2.0
EFO_0004741_GCST90018728	0.4230875109179407	6.417709317281006	0.8227407651044357	Network Dilution			3.0	1.3407939189189189	PCNet2.0
EFO_0000731_GCST90018714	0.8153385104647086	33.25142438306901	0.8227407651044357	Network Dilution			3.0	1.759710997728204	PCNet2.0
EFO_0004741_GCST90018948	0.6341594288981578	19.35398859040876	0.8227407651044357	Network Dilution			3.0	1.552033210680253	PCNet2.0
EFO_0009397_GCST90267931	-0.5931935166300462	4.8996294548824375	0.8227407651044357	Network Dilution			3.0	0.6628739592514623	PCNet2.0
EFO_0010821_GCST90267352	1.768247052011915	250.0	0.8227407651044357	Network Dilution			3.0	3.4063981042654032	PCNet2.0
EFO_0600008_GCST90268467	0.2051071019484122	1.428174750959171	0.8227407651044357	Network Dilution			3.0	1.1527719224283306	PCNet2.0
EFO_0006525_GCST90179151	0.8806620037030342	34.34113040779804	0.8227407651044357	Network Dilution			3.0	1.8412199806857616	PCNet2.0
EFO_0009397_GCST90267932	-0.3389858459305448	2.885055584287416	0.8227407651044357	Network Dilution			3.0	0.7905968729958646	PCNet2.0
EFO_0004343_GCST90278649	0.3977122338687971	7.308653235865179	0.8227407651044357	Network Dilution			3.0	1.317417147858862	PCNet2.0
EFO_0004741_GCST90278623	0.0283103030981587	0.126563136777963	0.8227407651044357	Network Dilution			3.0	1.019817007483446	PCNet2.0
EFO_0006501_GCST010538	0.2501916973662888	2.357436562895612	0.6846291612486531	Network Dilution			3.0	1.1893651407889645	PCNet2.0
EFO_0006332_GCST90100525	1.3529157873710465	112.58385896883168	0.6846291612486531	Network Dilution			3.0	2.554278416347382	PCNet2.0
EFO_0008036_GCST90094959	0.7282531118431954	30.85604888357604	0.6846291612486531	Network Dilution			3.0	1.656631942912383	PCNet2.0
EFO_0006501_GCST010536	-0.2974611207068622	2.382265964635982	0.6846291612486531	Network Dilution			3.0	0.813683070444062	PCNet2.0
EFO_0004741_GCST008062	0.1007011523527815	0.6046736069306491	0.6846291612486531	Network Dilution			3.0	1.0722944729387984	PCNet2.0
EFO_0005213_GCST90000654	0.7989920846800779	40.537751784645	0.6846291612486531	Network Dilution			3.0	1.7398851595430491	PCNet2.0
EFO_0005213_GCST009414	0.9033603155876504	48.65856547542186	0.6846291612486531	Network Dilution			3.0	1.8704174771809066	PCNet2.0
EFO_0010156_GCST010572	-0.1437825182962733	0.9734667354767031	0.6846291612486531	Network Dilution			3.0	0.9051429000215734	PCNet2.0
EFO_0006501_GCST010541	0.2947321290108171	2.9948194874962195	0.6846291612486531	Network Dilution			3.0	1.2266571977339122	PCNet2.0
EFO_0008036_GCST90094960	0.9323485661607736	51.71309464702762	0.6846291612486531	Network Dilution			3.0	1.9083801246396994	PCNet2.0
EFO_0009863_GCST007710	0.3248017887747967	3.85325198636936	0.6846291612486531	Network Dilution			3.0	1.252492347440254	PCNet2.0
EFO_0006525_GCST007459	0.4856173205756771	8.634886568372423	0.6846291612486531	Network Dilution			3.0	1.400184868158374	PCNet2.0
EFO_0007117_GCST90100572	0.4145052376823661	6.640354207325457	0.6846291612486531	Network Dilution			3.0	1.3328415098979467	PCNet2.0
EFO_0007117_GCST90100573	0.1934654368166115	1.4246966665776009	0.6846291612486531	Network Dilution			3.0	1.1435071898755178	PCNet2.0
EFO_0007117_GCST90100574	0.2469887738924529	2.574302786637409	0.6846291612486531	Network Dilution			3.0	1.1867275632842567	PCNet2.0
EFO_0005213_GCST006366	0.933533850895764	43.245804611810165	0.6846291612486531	Network Dilution			3.0	1.9099486496663047	PCNet2.0
EFO_0007117_GCST90092502	0.0975005466017629	0.6058986979599553	0.6846291612486531	Network Dilution			3.0	1.069918234265976	PCNet2.0
EFO_0007117_GCST90092503	0.3716416116184822	5.319664486585436	0.6846291612486531	Network Dilution			3.0	1.2938242080581428	PCNet2.0
EFO_0007117_GCST90092504	0.0431579542747455	0.1921268679966678	0.6846291612486531	Network Dilution			3.0	1.0303667577264297	PCNet2.0
EFO_0007117_GCST90092505	-0.0411812560562004	0.1570165298777825	0.6846291612486531	Network Dilution			3.0	0.9718588787560205	PCNet2.0
EFO_0004343_GCST008996	0.5667261041159358	12.70377371273884	0.6846291612486531	Network Dilution			3.0	1.4811585731340622	PCNet2.0
EFO_0000731_GCST009158	0.1456400161769667	1.0404339533620723	0.6846291612486531	Network Dilution			3.0	1.106221292355049	PCNet2.0
EFO_0005423_GCST008789	0.0839667418999469	0.361410916707283	0.6846291612486531	Network Dilution			3.0	1.0599283488436182	PCNet2.0
EFO_0004343_GCST008997	0.5520890833632439	12.35359627377693	0.6846291612486531	Network Dilution			3.0	1.4662072895888922	PCNet2.0
EFO_0005423_GCST008788	-0.0447552854243038	0.1513798825658661	0.6846291612486531	Network Dilution			3.0	0.9694542449381774	PCNet2.0
EFO_0010225_GCST90060151	0.7097944162124769	16.636952405478908	0.6846291612486531	Network Dilution			3.0	1.6355710319266104	PCNet2.0
EFO_0004343_GCST90103754	0.341942719018185	4.150642018338701	0.6846291612486531	Network Dilution			3.0	1.2674621975248512	PCNet2.0
EFO_0010225_GCST90060164	1.1738516591603771	59.8907590314118	0.6846291612486531	Network Dilution			3.0	2.2561322828742982	PCNet2.0
