	log2COLOC_norm	log2COLOC	Prediction	Residual
34244158_MONDO_0005575_GCST90093302_MONDO_0005575	0.2800982800982801	0.2961618623716904	0.13007939243011857	0.15001888766816152
34244158_MONDO_0005575_GCST90428118_MONDO_0005575	0.3894348894348894	0.6385346285517318	0.24011607082720876	0.14931881860768065
34244158_MONDO_0005575_GCST90435268_MONDO_0005575	0.2260442260442261	0.1437752415593937	0.24903032518292478	-0.022986099138698673
34244158_MONDO_0008903_GCST004748_MONDO_0008903	0.1517199017199017	-0.085842573426839	0.28800393642466365	-0.13628403470476194
34244158_MONDO_0008903_GCST90011812_MONDO_0008903	0.0386977886977887	-0.5475046688300271	0.2907057664674909	-0.2520079777697022
34244158_MONDO_0008903_GCST90018875_MONDO_0008903	0.3476658476658477	0.5256923410368488	0.2424237376117377	0.10524211005411
34244158_MONDO_0008903_GCST90027056_MONDO_0008903	0.2106879606879607	0.0956567139311749	0.2559005668832403	-0.045212606195279614
34244158_MONDO_0008903_GCST90455518_MONDO_0008903	0.05036855036855037	-0.4503664012438046	0.26404693989802086	-0.2136783895294705
34375979_EFO_0000096_GCST002643_EFO_0000096	0.022113022113022112	-0.6806968374659561	0.19557085652091832	-0.17345783440789622
34375979_EFO_0000198_GCST009516_EFO_0000198	0.05466830466830467	-0.4388523037512452	0.2798557800322793	-0.22518747536397463
34375979_EFO_0000217_GCST002638_EFO_0000217	0.13574938574938575	-0.1472949982012974	0.09690020406314892	0.03884918168623683
34375979_EFO_0000266_GCST90276156_EFO_0000266	0.40417690417690416	0.6858132719506373	0.227179770284186	0.17699713389271815
34375979_EFO_0000274_GCST001709_EFO_0000274	0.05958230958230958	-0.4209222795846123	0.13890805559858677	-0.07932574601627718
34375979_EFO_0000274_GCST90013680_EFO_0000274	0.2708845208845209	0.2667541367756664	0.14515712414595539	0.12572739673856553
34375979_EFO_0000274_GCST90018784_EFO_0000274	0.18181818181818182	0.0011907146460887	0.18254626775203525	-0.0007280859338534285
34375979_EFO_0000274_GCST90027161_EFO_0000274	0.21805896805896804	0.1211035958025538	0.18394967541263146	0.03410929264633658
34375979_EFO_0000274_GCST90297795_EFO_0000274	0.22113022113022113	0.1314552794065081	0.2669241707705078	-0.04579394964028666
34375979_EFO_0000275_GCST005306_EFO_0000275	0.3501228501228501	0.5353431273869367	0.27077486391560424	0.07934798620724587
34375979_EFO_0000275_GCST90018576_EFO_0000275	0.20515970515970516	0.0809101570712261	0.3156364181078022	-0.11047671294809702
34375979_EFO_0000275_GCST90018796_EFO_0000275	0.43304668304668303	0.7729357501611445	0.346920637306682	0.08612604574000104
34375979_EFO_0000275_GCST90095475_EFO_0000275	0.14373464373464373	-0.1122761571743013	0.28614320952877503	-0.1424085657941313
34375979_EFO_0000275_GCST90204201_EFO_0000275	0.46253071253071254	0.8568033799284261	0.3335883790481175	0.12894233348259504
34375979_EFO_0000280_GCST002230_EFO_0000280	0.02457002457002457	-0.6687697924312104	0.14256851935842307	-0.11799849478839851
34375979_EFO_0000280_GCST003738_EFO_0000280	0.045454545454545456	-0.4773957656602214	0.17537604381230387	-0.1299214983577584
34375979_EFO_0000280_GCST90000515_EFO_0000280	0.0036855036855036856	-1.0361364293873174	0.17703318500654175	-0.17334768132103806
34375979_EFO_0000280_GCST90258657_EFO_0000280	0.011056511056511056	-0.875019643277691	0.16962835541389681	-0.15857184435738575
34375979_EFO_0000284_GCST008169_EFO_0000284	0.30466830466830463	0.3676464663488498	0.2317721912114596	0.07289611345684505
34375979_EFO_0000319_GCST007072_EFO_0000319	0.12285012285012285	-0.1898689925313303	0.20345245896177844	-0.08060233611165558
34375979_EFO_0000319_GCST90446535_EFO_0000319	0.018427518427518427	-0.7482067669938706	0.2211969330802761	-0.20276941465275766
34375979_EFO_0000341_GCST007692_EFO_0000341	0.21683046683046683	0.1170739309500693	0.2557489163453775	-0.038918449514910664
34375979_EFO_0000341_GCST90018587_EFO_0000341	0.14742014742014742	-0.1047609194975133	0.19808862615820527	-0.050668478738057854
34375979_EFO_0000341_GCST90018807_EFO_0000341	0.19226044226044225	0.0364676872516949	0.2154459806160064	-0.02318553835556414
34375979_EFO_0000341_GCST90103985_EFO_0000341	0.2585995085995086	0.2342265922138389	0.2587151183591327	-0.00011560975962410236
34375979_EFO_0000341_GCST90399695_EFO_0000341	0.10503685503685503	-0.2362478921388541	0.2538869262627882	-0.14885007122593316
34375979_EFO_0000384_GCST004132_EFO_0000384	0.7825552825552825	1.6960865136815686	0.4637782120132581	0.3187770705420244
34375979_EFO_0000384_GCST90020071_EFO_0000384	0.04176904176904177	-0.5358061285362758	0.1252278221047145	-0.08345878033567274
34375979_EFO_0000384_GCST90301327_EFO_0000384	0.34705159705159716	0.5246683623262614	0.2444558580302022	0.10259573902139496
34375979_EFO_0000384_GCST90319897_EFO_0000384	0.5608108108108107	1.1296089099942517	0.24081590940403613	0.3199949014067746
34375979_EFO_0000384_GCST90446792_EFO_0000384	0.7432432432432432	1.6294993138963385	0.456387488569663	0.2868557546735802
34375979_EFO_0000400_GCST90043627_EFO_0000400	0.2285012285012285	0.1460904327134659	0.13863523332106603	0.08986599518016247
34375979_EFO_0000403_GCST002636_EFO_0000403	0.14864864864864866	-0.094635312778961	0.2456439788749566	-0.09699533022630794
34375979_EFO_0000407_GCST011210_EFO_0000407	0.5632678132678133	1.1450400951512671	0.5565393200348455	0.006728493232967758
34375979_EFO_0000464_GCST90027902_EFO_0000464	0.12346437346437346	-0.1837102204124708	0.18707458139307587	-0.06361020792870241
34375979_EFO_0000474_GCST012370_EFO_0000474	0.4453316953316953	0.8115043122469269	0.23267073176680508	0.21266096356489023
34375979_EFO_0000537_GCST009685_EFO_0000537	0.4097051597051597	0.7008439600448192	0.47128210415691024	-0.06157694445175055
34375979_EFO_0000537_GCST90086092_EFO_0000537	0.3808353808353808	0.6170019739048845	0.2444973835794133	0.1363379972559675
34375979_EFO_0000537_GCST90239614_EFO_0000537	0.39434889434889436	0.6569047123123173	0.22213284743922623	0.17221604690966813
34375979_EFO_0000537_GCST90301363_EFO_0000537	0.3323095823095823	0.4680318911128496	0.4071948198833483	-0.07488523757376603
34375979_EFO_0000537_GCST90446531_EFO_0000537	0.4656019656019656	0.8639451445444917	0.4523864147248765	0.013215550877089088
34375979_EFO_0000538_GCST011205_EFO_0000538	0.4692874692874693	0.8745599287066729	0.15363505781932318	0.3156524114681461
34375979_EFO_0000538_GCST011211_EFO_0000538	0.457002457002457	0.8446254463271146	0.18117557516870897	0.27582688183374804
34375979_EFO_0000538_GCST012101_EFO_0000538	0.4189189189189189	0.7300613369153846	0.23078173661348006	0.18813718230543885
34375979_EFO_0000555_GCST006304_EFO_0000555	0.1074938574938575	-0.2275149279215404	0.19667891847148383	-0.08918506097762634
34375979_EFO_0000555_GCST90016564_EFO_0000555	0.05221130221130221	-0.4446797617051725	0.22049866028456977	-0.16828735807326756
34375979_EFO_0000555_GCST90277988_EFO_0000555	0.07125307125307126	-0.3676771786687527	0.2113676274224892	-0.14011455616941795
34375979_EFO_0000571_GCST004744_EFO_0000571	0.43427518427518425	0.7731212821252428	0.49933178994141664	-0.06505660566623239
34375979_EFO_0000571_GCST012201_EFO_0000571	0.5276412776412777	1.033923628690765	0.5645059892025787	-0.036864711561301
34375979_EFO_0000571_GCST90134662_EFO_0000571	0.31633906633906633	0.4106427572214884	0.26907817060198524	0.04726089573708109
34375979_EFO_0000571_GCST90297563_EFO_0000571	0.08415233415233415	-0.3087558906736953	0.27623639974864955	-0.1920840655963154
34375979_EFO_0000571_GCST90455522_EFO_0000571	0.39926289926289926	0.6716005495504556	0.52234311446656	-0.12308021520366075
34375979_EFO_0000649_GCST002126_EFO_0000649	0.3452088452088452	0.5171148481197134	0.23035432122845662	0.11485452398038859
34375979_EFO_0000649_GCST002127_EFO_0000649	0.20147420147420145	0.0636591430565007	0.217649422441413	-0.01617522096721155
34375979_EFO_0000649_GCST002129_EFO_0000649	0.1296068796068796	-0.1641538124968045	0.20807795750087332	-0.07847107789399371
34375979_EFO_0000649_GCST002136_EFO_0000649	0.25184275184275184	0.2100470695445033	0.18409750343970993	0.06774524840304191
34375979_EFO_0000649_GCST006486_EFO_0000649	0.30896805896805896	0.3859897777680286	0.22107361212456222	0.08789444684349673
34375979_EFO_0000668_GCST001949_EFO_0000668	0.10196560196560196	-0.2459823609913205	0.2629129211713592	-0.16094731920575728
34375979_EFO_0000668_GCST90271316_EFO_0000668	0.37837837837837834	0.6101962203995739	0.27478982887383147	0.10358854950454688
34375979_EFO_0000676_GCST002738_EFO_0000676	0.16093366093366093	-0.0459184871317439	0.2315643441095867	-0.07063068317592577
34375979_EFO_0000676_GCST002874_EFO_0000676	0.24140049140049138	0.1888135527713904	0.2487843421711584	-0.0073838507706670276
34375979_EFO_0000676_GCST004346_EFO_0000676	0.085995085995086	-0.3068792075910551	0.2249716933628848	-0.13897660736779882
34375979_EFO_0000676_GCST90435379_EFO_0000676	0.25307125307125306	0.2161829788180082	0.14119196315320637	0.11187928991804669
34375979_EFO_0000676_GCST90435380_EFO_0000676	0.24262899262899262	0.1898100366322338	0.22260501022666002	0.020023982402332607
34375979_EFO_0000681_GCST000907_EFO_0000681	0.13144963144963145	-0.1598599820650865	0.21351986520743027	-0.08207023375779882
34375979_EFO_0000681_GCST004710_EFO_0000681	0.12407862407862408	-0.1813108508061202	0.21068677463757168	-0.0866081505589476
34375979_EFO_0000681_GCST008225_EFO_0000681	0.0012285012285012285	-1.2018681195005132	0.1554436668025238	-0.15421516557402257
34375979_EFO_0000681_GCST90319855_EFO_0000681	0.04668304668304668	-0.4756936617459769	0.203516148072113	-0.1568331013890663
34375979_EFO_0000685_GCST90013534_EFO_0000685	0.06265356265356264	-0.3999762488594232	0.2923592232614116	-0.22970566060784897
34375979_EFO_0000685_GCST90018910_EFO_0000685	0.10565110565110565	-0.2356193442813079	0.255874441819438	-0.1502233361683324
34375979_EFO_0000685_GCST90131437_EFO_0000685	0.042997542997543	-0.5145188585822973	0.26630185382071037	-0.22330431082316737
34375979_EFO_0000685_GCST90132222_EFO_0000685	0.211916461916462	0.0971450084624794	0.2970904379178785	-0.08517397600141649
34375979_EFO_0000685_GCST90446530_EFO_0000685	0.2776412776412774	0.2878759197503681	0.23198280395505055	0.04565847368622683
34375979_EFO_0000699_GCST004061_EFO_0000699	0.09152334152334152	-0.2860337083154288	0.2030756098294652	-0.11155226830612369
34375979_EFO_0000699_GCST004878_EFO_0000699	0.07678132678132678	-0.3433734191945443	0.28512966709478615	-0.2083483403134594
34375979_EFO_0000707_GCST003327_EFO_0000707	0.1382063882063882	-0.1332637228470274	0.2951844816675034	-0.1569780934611152
34375979_EFO_0000707_GCST003422_EFO_0000707	0.20577395577395577	0.0815589984705374	0.17075316172726862	0.03502079404668715
34375979_EFO_0000707_GCST008872_EFO_0000707	0.2936117936117936	0.3384550459875917	0.571112164725737	-0.2775003711139434
34375979_EFO_0000707_GCST90137412_EFO_0000707	0.06081081081081081	-0.4183156792128266	0.17593372342908375	-0.11512291261827295
34375979_EFO_0000712_GCST005838_EFO_0000712	0.17444717444717445	-0.0140975669549674	0.47152859059401253	-0.2970814161468381
34375979_EFO_0000712_GCST006906_EFO_0000712	0.33538083538083535	0.4759363242227894	0.17031390169201455	0.1650669336888208
34375979_EFO_0000712_GCST011176_EFO_0000712	0.21314496314496315	0.09896165402075	0.09756678027715504	0.1155781828678081
34375979_EFO_0000712_GCST90399733_EFO_0000712	0.08845208845208845	-0.2922696104078107	0.16426079608014993	-0.07580870762806148
34375979_EFO_0000712_GCST90449063_EFO_0000712	0.0644963144963145	-0.3907927317179361	0.528755102807518	-0.46425878831120354
34375979_EFO_0000729_GCST003960_EFO_0000729	0.06326781326781326	-0.3970727606367845	0.25453368937382337	-0.1912658761060101
34375979_EFO_0000729_GCST90018933_EFO_0000729	0.09643734643734643	-0.262266315334324	0.2691167888498157	-0.1726794424124693
34375979_EFO_0000729_GCST90020072_EFO_0000729	0.048525798525798525	-0.4665878629325356	0.19347833101911688	-0.14495253249331835
34375979_EFO_0000729_GCST90446794_EFO_0000729	0.19656019656019655	0.0491121291051398	0.27921193799855776	-0.08265174143836121
34375979_EFO_0000729_GCST90454275_EFO_0000729	0.2702702702702703	0.2660353962830225	0.2345749246246463	0.03569534564562399
34375979_EFO_0000756_GCST001267_EFO_0000756	0.41277641277641275	0.7076277896849673	0.5562943711729091	-0.1435179583964964
34375979_EFO_0000756_GCST004142_EFO_0000756	0.49815724815724816	0.9603361736658704	0.6575493701242621	-0.1593921219670139
34375979_EFO_0000756_GCST90011809_EFO_0000756	0.33169533169533166	0.4658347823189896	0.5837347332579995	-0.25203940156266785
34375979_EFO_0000756_GCST90027057_EFO_0000756	0.43796068796068793	0.7862742988151886	0.58123094598123	-0.1432702580205421
34375979_EFO_0000756_GCST90103972_EFO_0000756	0.3961916461916462	0.6635552434370636	0.29357149646154507	0.10262014973010114
34375979_EFO_0000783_GCST90270216_EFO_0000783	0.0018427518427518428	-1.195022615470542	0.22353640851563666	-0.22169365667288482
34375979_EFO_0001060_GCST000157_EFO_0001060	0.49017199017199015	0.9404475561898404	0.19336752045414612	0.296804469717844
34375979_EFO_0001060_GCST000612_EFO_0001060	0.328009828009828	0.4473251061654886	0.24771413790446195	0.08029569010536602
34375979_EFO_0001060_GCST002112_EFO_0001060	0.15417690417690416	-0.0811348025405945	0.16867063982609065	-0.01449373564918649
34375979_EFO_0001060_GCST002520_EFO_0001060	0.32432432432432434	0.4403965933266563	0.16719402645149417	0.15713029787283017
34375979_EFO_0001065_GCST003819_EFO_0001065	0.09029484029484029	-0.2872366379625033	0.20867191172593363	-0.11837707143109334
34375979_EFO_0001065_GCST004549_EFO_0001065	0.09090909090909091	-0.2864428469455788	0.2432709835356529	-0.152361892626562
34375979_EFO_0001065_GCST004873_EFO_0001065	0.3009828009828008	0.3533129935177306	0.2124978054651212	0.08848499551767958
34375979_EFO_0001065_GCST90018839_EFO_0001065	0.36977886977886976	0.5784475951012952	0.23517064934563886	0.1346082204332309
34375979_EFO_0001065_GCST90258638_EFO_0001065	0.21375921375921375	0.1078231359894509	0.22393826085889001	-0.010179047099676264
34375979_EFO_0001068_GCST002033_EFO_0001068	0.0042997542997543	-1.0058917971712389	0.20972396645506652	-0.20542421215531223
34375979_EFO_0001068_GCST005356_EFO_0001068	0.01597051597051597	-0.7671732417587311	0.27085802419163896	-0.254887508221123
34375979_EFO_0001068_GCST010725_EFO_0001068	0.19103194103194102	0.0347768497378004	0.21958835657954562	-0.028556415547604602
34375979_EFO_0001068_GCST90274860_EFO_0001068	0.002457002457002457	-1.1373955104522078	0.17667329566314238	-0.17421629320613993
34375979_EFO_0001073_GCST000426_EFO_0001073	0.17567567567567566	-0.0133497645793318	0.19572879342774258	-0.020053117752066918
34375979_EFO_0001073_GCST001057_EFO_0001073	0.29054054054054057	0.3324042889357472	0.22156659317438632	0.06897394736615425
34375979_EFO_0001073_GCST007241_EFO_0001073	0.2917690417690418	0.3362892307911798	0.25197791313428275	0.03979112863475903
34375979_EFO_0001073_GCST009382_EFO_0001073	0.26351351351351354	0.2458976930154305	0.2205690722377296	0.04294444127578395
34375979_EFO_0001073_GCST009700_EFO_0001073	0.22788697788697787	0.1449739271809276	0.204448494458133	0.02343848342884486
34375979_EFO_0001075_GCST001941_EFO_0001075	0.2690417690417692	0.2642248569970146	0.2358709893039243	0.03317077973784488
34375979_EFO_0001075_GCST004415_EFO_0001075	0.4957002457002459	0.9585941348143324	0.2196961216886948	0.2760041240115511
34375979_EFO_0001075_GCST007239_EFO_0001075	0.37714987714987713	0.6047993507549089	0.2328100172494837	0.14433985990039344
34375979_EFO_0001075_GCST009830_EFO_0001075	0.3918918918918919	0.6460463419304049	0.5181233978301991	-0.12623150593830723
34375979_EFO_0001378_GCST002921_EFO_0001378	0.014742014742014743	-0.7910102832660406	0.17080077275687666	-0.1560587580148619
34375979_EFO_0001378_GCST004483_EFO_0001378	0.09398034398034398	-0.2770300713785877	0.2581762848226785	-0.16419594084233452
34375979_EFO_0001378_GCST006432_EFO_0001378	0.0773955773955774	-0.342850158817793	0.19722427834104916	-0.11982870094547177
34375979_EFO_0001378_GCST012396_EFO_0001378	0.16953316953316952	-0.0313353798243534	0.23116930072198122	-0.0616361311888117
34375979_EFO_0001378_GCST90451657_EFO_0001378	0.1160933660933661	-0.2056333198841111	0.2634111569604547	-0.1473177908670886
34375979_EFO_0001422_GCST90018606_EFO_0001422	0.026412776412776413	-0.6594966432532234	0.21967541625532738	-0.19326263984255096
34375979_EFO_0001422_GCST90018826_EFO_0001422	0.07862407862407862	-0.3325100206153075	0.23440438675471614	-0.15578030813063753
34375979_EFO_0001422_GCST90319878_EFO_0001422	0.0	-1.3045458084780084	0.2537824909758726	-0.2537824909758726
34375979_EFO_0001663_GCST006083_EFO_0001663	0.1173218673218677	-0.2013088592075617	0.20677953109787472	-0.08945766377600703
34375979_EFO_0002496_GCST90095184_EFO_0002496	0.6437346437346437	1.385439340227935	0.6803640035483305	-0.03662935981368676
34375979_EFO_0002609_GCST001417_EFO_0002609	0.010442260442260442	-0.8931730055095933	0.2315592582870593	-0.22111699784479888
34375979_EFO_0002609_GCST90010715_EFO_0002609	0.04361179361179361	-0.493465970122043	0.22324815438431644	-0.17963636077252282
34375979_EFO_0002609_GCST90239777_EFO_0002609	0.3832923832923833	0.6218253745788815	0.2091896152990132	0.1741027679933701
34375979_EFO_0003106_GCST005009_EFO_0003106	0.15663390663390664	-0.073228204994751	0.18901006868120696	-0.032376162047300316
34375979_EFO_0003106_GCST90027159_EFO_0003106	0.21928746928746928	0.1214394352761013	0.1597224896050095	0.05956497968245977
34375979_EFO_0003144_GCST009541_EFO_0003144	0.25552825552825553	0.2196267653002504	0.2197331707675202	0.03579508476073534
34375979_EFO_0003144_GCST90018806_EFO_0003144	0.1480343980343981	-0.0965024547878868	0.1772478583586366	-0.029213460324238494
34375979_EFO_0003144_GCST90162626_EFO_0003144	0.20945945945945946	0.0934365302301835	0.2102259630290677	-0.0007665035696082512
34375979_EFO_0003144_GCST90274223_EFO_0003144	0.24385749385749386	0.1914837615694437	0.21469674008029233	0.029160753777201537
34375979_EFO_0003144_GCST90399714_EFO_0003144	0.08783783783783783	-0.292567604201345	0.16414194714731645	-0.07630410930947862
34375979_EFO_0003762_GCST90020244_EFO_0003762	0.06695331695331695	-0.3812160147277792	0.22491118767214024	-0.15795787071882328
34375979_EFO_0003762_GCST90101732_EFO_0003762	0.028255528255528958	-0.6299047376511537	0.1251928689219557	-0.09693734066642673
34375979_EFO_0003770_GCST000966_EFO_0003770	0.2598280098280098	0.2357299339599481	0.21726409767652344	0.04256391215148636
34375979_EFO_0003770_GCST001017_EFO_0003770	0.1775184275184275	-0.0074197835719138	0.19821187938070406	-0.020693451862276557
34375979_EFO_0003770_GCST007292_EFO_0003770	0.4699017199017199	0.8752926221631638	0.18295093517341288	0.28695078472830704
34375979_EFO_0003778_GCST003270_EFO_0003778	0.31265356265356264	0.3965021492254925	0.21573295646235563	0.09692060619120701
34375979_EFO_0003778_GCST007043_EFO_0003778	0.19287469287469286	0.0395251741513782	0.22341147946500306	-0.0305367865903102
34375979_EFO_0003778_GCST90243956_EFO_0003778	0.13636363636363635	-0.147117145971605	0.24707676938032758	-0.11071313301669122
34375979_EFO_0003819_GCST001713_EFO_0003819	0.08538083538083575	-0.306970733579449	0.22229974661438245	-0.13691891123354671
34375979_EFO_0003819_GCST001786_EFO_0003819	0.15294840294840295	-0.0846070466432313	0.18403021241326573	-0.031081809464862775
34375979_EFO_0003819_GCST009266_EFO_0003819	0.34582309582309584	0.5172193545808828	0.1693337698349166	0.17648932598817924
34375979_EFO_0003819_GCST009267_EFO_0003819	0.10073710073710072	-0.2478144949622447	0.20874455916670143	-0.1080074584296007
34375979_EFO_0003819_GCST009269_EFO_0003819	0.35073710073710074	0.5373465623009441	0.1343075245827685	0.21642957615433223
34375979_EFO_0003827_GCST90278093_EFO_0003827	0.18488943488943488	0.0108971685767349	0.19201863618674408	-0.007129201297309207
34375979_EFO_0003839_GCST001854_EFO_0003839	0.006142506142506142	-0.9908742043316237	0.190683238722412	-0.18454073257990586
34375979_EFO_0003843_GCST90281295_EFO_0003843	0.1271498771498772	-0.1720271742724846	0.16848131965941093	-0.041331442509533745
34375979_EFO_0003875_GCST90086137_EFO_0003875	0.15356265356265356	-0.0819984006780634	0.17939905947144408	-0.025836405908790522
34375979_EFO_0003877_GCST90267361_EFO_0003877	0.06388206388206388	-0.3969736334105876	0.16703838891724415	-0.10315632503518027
34375979_EFO_0003882_GCST000698_EFO_0003882	0.07616707616707626	-0.3437013120398558	0.17643885212877652	-0.10027177596170027
34375979_EFO_0003882_GCST90018887_EFO_0003882	0.5104422604422604	0.986100753920348	0.28684474472574023	0.22359751571652015
34375979_EFO_0003884_GCST003140_EFO_0003884	0.12530712530712532	-0.1775434677211571	0.15133602556686415	-0.026028900259738835
34375979_EFO_0003884_GCST003374_EFO_0003884	0.2616707616707617	0.2401850349934053	0.24878379025208425	0.012886971418677451
34375979_EFO_0003884_GCST008064_EFO_0003884	0.38144963144963145	0.6172070057600533	0.5259009378490778	-0.1444513063994463
34375979_EFO_0003884_GCST008394_EFO_0003884	0.26965601965601965	0.2652508393784646	0.1937720736275555	0.07588394602846416
34375979_EFO_0003894_GCST002481_EFO_0003894	0.16646191646191646	-0.0334551659538331	0.2018451444224063	-0.035383227960489844
34375979_EFO_0003894_GCST007234_EFO_0003894	0.13513513513513514	-0.1477472368231934	0.21098027712647305	-0.0758451419913379
34375979_EFO_0003894_GCST90092000_EFO_0003894	0.27948402948402956	0.2958158945353638	0.2463063004209904	0.033177729063039174
34375979_EFO_0003894_GCST90245818_EFO_0003894	0.3495085995085995	0.5327346215105164	0.21748973112201464	0.1320188683865849
34375979_EFO_0003898_GCST000563_EFO_0003898	0.1038083538083538	-0.2382433692657939	0.22307678293171473	-0.11926842912336093
34375979_EFO_0003898_GCST001149_EFO_0003898	0.11977886977886977	-0.1979087630687107	0.25552565193375765	-0.1357467821548879
34375979_EFO_0003898_GCST007844_EFO_0003898	0.11302211302211301	-0.2142770874324943	0.24223567294975396	-0.12921355992764094
34375979_EFO_0003913_GCST90018793_EFO_0003913	0.30528255528255527	0.3699572097202547	0.2630674599054582	0.042215095377097056
34375979_EFO_0003913_GCST90446533_EFO_0003913	0.3642506142506142	0.5659956124521917	0.4806964394233741	-0.11644582517275986
34375979_EFO_0003931_GCST006423_EFO_0003931	0.14926289926289926	-0.0932134411479577	0.22294067317700172	-0.07367777391410246
34375979_EFO_0003931_GCST006980_EFO_0003931	0.07063882063882064	-0.3710490003667193	0.2517056157790451	-0.18106679514022445
34375979_EFO_0003931_GCST010516_EFO_0003931	0.05896805896805897	-0.4240914507706721	0.228390395085194	-0.16942233611713503
34375979_EFO_0003948_GCST008832_EFO_0003948	0.23095823095823095	0.1527473167729287	0.16735396357148508	0.06360426738674588
34375979_EFO_0003948_GCST011503_EFO_0003948	0.3335380835380835	0.4683713825250351	0.14745862679734323	0.18607945674074028
34375979_EFO_0003948_GCST90000514_EFO_0003948	0.2856265356265356	0.3191769268463229	0.17263639602973158	0.11299013959680404
34375979_EFO_0003948_GCST90432132_EFO_0003948	0.2450859950859954	0.192548660443136	0.13145570067196555	0.11363029441402986
34375979_EFO_0004143_GCST007581_EFO_0004143	0.3925061425061425	0.6508089504164918	0.280144972603668	0.11236116990247452
34375979_EFO_0004143_GCST90018813_EFO_0004143	0.3415233415233415	0.503819021697784	0.23097542156812623	0.11054791995521529
34375979_EFO_0004143_GCST90104786_EFO_0004143	0.3230958230958231	0.4381066023466941	0.27707654408730453	0.04601927900851854
34375979_EFO_0004191_GCST90257014_EFO_0004191	0.04729729729729776	-0.4678651226399052	0.19445443906922066	-0.1471571417719229
34375979_EFO_0004192_GCST000719_EFO_0004192	0.03316953316953319	-0.5877730166875373	0.2371916807413606	-0.2040221475718274
34375979_EFO_0004192_GCST004866_EFO_0004192	0.10872235872235757	-0.2261836117971968	0.19043799604940703	-0.08171563732704946
34375979_EFO_0004192_GCST90428476_EFO_0004192	0.207002457002457	0.0842960354803146	0.1729360630261798	0.0340663939762772
34375979_EFO_0004193_GCST008871_EFO_0004193	0.5221130221130221	1.0223161344441942	0.45310897630591984	0.06900404580710229
34375979_EFO_0004193_GCST90013410_EFO_0004193	0.4613022113022113	0.8546549466058195	0.25948884342392936	0.2018133678782819
34375979_EFO_0004193_GCST90137411_EFO_0004193	0.4312039312039312	0.7674701058376787	0.229761013546811	0.2014429176571202
34375979_EFO_0004193_GCST90328132_EFO_0004193	0.5227272727272727	1.0232010061711818	0.42134869142458764	0.10137858130268507
34375979_EFO_0004193_GCST90328134_EFO_0004193	0.476044226044226	0.8850754429505676	0.4251127984236345	0.05093142762059155
34375979_EFO_0004197_GCST001150_EFO_0004197	0.6646191646191646	1.4431026795296693	0.2630412766897871	0.4015778879293775
34375979_EFO_0004197_GCST005004_EFO_0004197	0.11056511056511056	-0.2197180139142011	0.15195732879464102	-0.04139221822953046
34375979_EFO_0004207_GCST001712_EFO_0004207	0.48280098280098277	0.9181762970682792	0.2306963403473472	0.25210464245363556
34375979_EFO_0004208_GCST000662_EFO_0004208	0.10687960687960688	-0.2334206391298876	0.2667839958426275	-0.15990438896302064
34375979_EFO_0004208_GCST000692_EFO_0004208	0.08230958230958231	-0.3210326062585711	0.18850230824725883	-0.10619272593767652
34375979_EFO_0004208_GCST001509_EFO_0004208	0.17936117936117935	-0.0056194514297581	0.20877098727694487	-0.02940980791576553
34375979_EFO_0004208_GCST004785_EFO_0004208	0.10012285012285012	-0.2486857287507655	0.26159891185169226	-0.16147606172884216
34375979_EFO_0004208_GCST90455548_EFO_0004208	0.3022113022113022	0.3636530072428964	0.19762430327923491	0.1045869989320673
34375979_EFO_0004210_GCST003725_EFO_0004210	0.5589680589680589	1.1285077766876486	0.33805854348525766	0.22090951548280124
34375979_EFO_0004210_GCST007209_EFO_0004210	0.5159705159705161	1.0076046104933245	0.609279543042768	-0.09330902707225186
34375979_EFO_0004210_GCST90128518_EFO_0004210	0.4250614250614251	0.7489892780293471	0.2893805732684204	0.13568085179300465
34375979_EFO_0004213_GCST90129575_EFO_0004213	0.08046683046683047	-0.3259356673893394	0.19931313383024707	-0.1188463033634166
34375979_EFO_0004234_GCST006956_EFO_0004234	0.012285012285012284	-0.8516480912924512	0.13338526217579033	-0.12110024989077804
34375979_EFO_0004238_GCST90044775_EFO_0004238	0.49938574938574937	0.9613402542358565	0.28383581454220536	0.215549934843544
34375979_EFO_0004238_GCST90132906_EFO_0004238	0.5055282555282555	0.9733457273837964	0.2618178902594652	0.2437103652687903
34375979_EFO_0004238_GCST90292534_EFO_0004238	0.39004914004914004	0.6412535069432235	0.2519790275078199	0.13807011254132012
34375979_EFO_0004238_GCST90292535_EFO_0004238	0.492014742014742	0.9464722558266416	0.2533003544064395	0.2387143876083025
34375979_EFO_0004238_GCST90292536_EFO_0004238	0.4146191646191646	0.7203771018375142	0.28083671492992335	0.13378244968924125
34375979_EFO_0004242_GCST007208_EFO_0004242	0.13083538083538085	-0.1610540038166789	0.17053829038136642	-0.03970290954598557
34375979_EFO_0004242_GCST90277980_EFO_0004242	0.2653562653562654	0.251702806656603	0.19194903481399916	0.07340723054226622
34375979_EFO_0004242_GCST90277981_EFO_0004242	0.33906633906633904	0.4951298503394061	0.17808300689192158	0.16098333217441746
34375979_EFO_0004242_GCST90277982_EFO_0004242	0.03624078624078624	-0.5634197934885368	0.1544262789942576	-0.11818549275347134
34375979_EFO_0004242_GCST90277983_EFO_0004242	0.47542997542997545	0.8841061145174157	0.14987364746054255	0.3255563279694329
