trait_pair	density_R	density_C	assortativity_RC	binary	jaccard	jaccard_zero	n_rare	n_common	N_C	N_R	log2SizeOE	Mean_LOEUF	DiffRC_LOEUF	Mean_GO	DiffRC_GO	Mean_GeneSize	DiffRC_GeneSize	Mean_mRNA	DiffRC_mRNA	Mean_nTissues	DiffRC_nTissues
34375979_MONDO_0005148_GCST90018926_MONDO_0005148	0.0320855614973262	0.0562443845462713	0.0076167104988797	1	0.0	1	34	106	667504.0	201921.0	0.2779938977556638	3.0750714285714285	0.04849224445229448	14.392857142857142	-0.18181818181818182	119222.39285714286	-1.1190380393544084	11.153212073148149	0.12005416198782644	52.878571428571426	-0.009478672985781991
34375979_MONDO_0005148_GCST90100587_MONDO_0005148	0.0320855614973262	0.0	-0.000457864773903	1	0.0	1	34	3	312646.0	201921.0	-0.0389810973722794	3.439510810810811	-0.6519152533417868	12.378378378378379	0.1276595744680851	49180.7027027027	-1.1190380393544084	12.242785970970973	-0.04300581717917293	51.486486486486484	0.2702702702702703
34375979_MONDO_0005148_GCST90132184_MONDO_0005148	0.0320855614973262	0.0577114427860696	0.0091817806100109	1	0.0059523809523809	0	34	135	251740.0	201921.0	0.3136271678912074	2.9036633136094676	0.11881549882911756	16.893491124260354	-0.36065573770491804	100387.39349112425	-0.9555512869765656	10.3862002972277	0.20513901920254773	52.89940828402367	-0.009478672985781991
34375979_MONDO_0005148_GCST90444202_MONDO_0005148	0.0320855614973262	0.0552770627286275	0.0074165249865259	1	0.0129870129870129	0	34	122	421743.0	201921.0	0.2179826959887551	2.950639743589744	0.10053511155017697	17.974358974358974	-0.4375	82156.8782051282	-0.7869129201262749	11.455446430792973	0.08113233170056339	52.89102564102564	-0.009478672985781991
34375979_MONDO_0005178_GCST001592_MONDO_0005178	0.0128205128205128	0.3333333333333333	0.0001568391598444	1	0.0	1	13	3	18419.0	281104.0	0.1489546264306331	1.748330625	1.3662663287667878	16.5625	-0.17142857142857143	116475.9375	-1.6933027458034784	5.0346930277777755	-0.24349128648621413	45.6875	-0.18556701030927836
34375979_MONDO_0005178_GCST005811_MONDO_0005178	0.0128205128205128	0.0256410256410256	0.0004902868417037	1	0.0	1	13	13	63556.0	281104.0	-0.5591583478734403	2.2493999999999996	-0.16644438516937857	12.5	0.56	67128.0	-0.8697711834107973	4.595601868518517	0.08281991890580566	39.5	0.22784810126582278
34375979_MONDO_0005178_GCST007093_MONDO_0005178	0.0128205128205128	0.0216450216450216	0.0002328241821986	1	0.0	1	13	22	455221.0	281104.0	0.581588923787429	2.6712857142857143	-0.380492401931912	15.685714285714285	0.031746031746031744	100454.91428571429	-1.1345635603007982	8.1676296289418	-0.7196465937672386	48.08571428571429	-0.13756613756613756
34375979_MONDO_0005178_GCST90034520_MONDO_0005178	0.0128205128205128	0.0	-0.0003705801246899	1	0.0	1	13	8	826690.0	281104.0	0.5528209087088107	2.451914285714286	-0.3974822240354355	16.0	0.0	84658.42857142857	-1.2356399135599112	5.0923230680776	-0.15503735420619355	44.95238095238095	-0.055248618784530384
34375979_MONDO_0005178_GCST90134284_MONDO_0005178	0.0128205128205128	0.0441176470588235	0.0006192560850852	1	0.0	1	13	17	2421870.0	281104.0	0.1969279892694202	2.5359333333333334	-0.3370695911620032	17.133333333333333	-0.11764705882352941	79119.76666666666	-0.9785188725605692	4.888524313580246	-0.03713600458001554	46.833333333333336	-0.10752688172043011
34375979_MONDO_0005180_GCST004902_MONDO_0005180	0.0380952380952381	0.0606060606060606	0.0016691523498067	1	0.0	1	15	34	417508.0	200275.0	-0.4341423004350348	1.674158163265306	-0.6829680735930737	17.979591836734695	-0.7301587301587301	78041.75510204081	-1.4698235763857446	14.245167637944066	-0.007910307868333464	51.224489795918366	0.07692307692307693
34375979_MONDO_0005180_GCST010991_MONDO_0005180	0.0380952380952381	0.0443548387096774	0.0013578770615998	1	0.0	1	15	32	417508.0	200275.0	-0.2145237991440669	2.1955414893617022	-0.9592987519709238	17.148936170212767	-0.6885245901639344	71104.25531914894	-1.4300254452926209	11.544303980299446	0.31469935782179215	52.638297872340424	0.03773584905660377
34375979_MONDO_0005180_GCST90308590_MONDO_0005180	0.0380952380952381	0.0694736842105263	0.0023733462744284	1	0.0	1	15	76	2525730.0	200275.0	-0.2169527508837297	2.6549873626373626	-1.0167154832845169	17.516483516483518	-0.6206896551724138	81879.25274725274	-1.4196211315585516	15.116447992755392	-0.07714186907741913	54.0	0.0
34375979_MONDO_0005180_GCST90428733_MONDO_0005180	0.0380952380952381	0.0916666666666666	9.925451178313437e-07	1	0.0	1	15	16	7072.0	200275.0	-0.4474246266803617	2.606866129032258	-1.2381716275566597	16.70967741935484	-0.7878787878787878	30472.90322580645	-0.9275157167242599	14.8821034348865	-0.09322638520588714	52.45161290322581	0.05714285714285714
34375979_MONDO_0005180_GCST90455618_MONDO_0005180	0.0380952380952381	0.2142857142857142	0.0005843486898493	1	0.0	1	15	8	539017.0	200275.0	-0.4276572497690669	1.5215847826086957	-0.8945411190280184	22.52173913043478	-1.2857142857142858	28563.652173913044	-1.0534005556127173	15.072315428663444	-0.16824667553522568	54.0	0.0
34375979_MONDO_0005277_GCST002081_MONDO_0005277	0.0116959064327485	0.0264550264550264	0.0012677863838295	1	0.0	1	19	28	118710.0	194812.0	-0.2392595296757464	2.146117021276596	-0.8263126799160287	11.595744680851064	-0.08695652173913043	99584.4255319149	-1.1056253765196122	8.820563940031521	0.21189902135051977	50.91489361702128	0.06829268292682927
34375979_MONDO_0005277_GCST003720_MONDO_0005277	0.0116959064327485	0.0326797385620915	0.00049494693684	1	0.0	1	19	18	375752.0	194812.0	0.0957586999240777	3.070016216216216	-1.2525477324580716	12.216216216216216	-0.20408163265306123	93305.54054054055	-1.1502314601110482	11.035596941691693	-0.20034144791477276	50.567567567567565	0.09900990099009901
34375979_MONDO_0005277_GCST003986_MONDO_0005277	0.0116959064327485	0.0549450549450549	0.0005958959098528	1	0.0	1	19	14	283985.0	194812.0	0.4026086518298559	2.826545454545455	-1.2525477324580716	12.06060606060606	-0.20408163265306123	84166.36363636363	-1.124612792783001	13.297355222222222	-0.566685784357636	51.72727272727273	0.05825242718446602
34375979_MONDO_0005277_GCST90000016_MONDO_0005277	0.0116959064327485	0.0	3.6165471103201104e-05	1	0.0	1	19	10	554569.0	194812.0	0.2802811102425526	2.2467896551724142	-1.1458108429546412	10.827586206896552	0.046511627906976744	77804.8275862069	-1.1494843999978879	9.8231814853129	0.03978253448327909	50.758620689655174	0.1306532663316583
34375979_MONDO_0005277_GCST90102553_MONDO_0005277	0.0116959064327485	0.0284382284382284	0.002404289534009	1	0.0	1	19	66	873341.0	194812.0	0.0059624868233435	3.5611917647058826	-1.1382741116751267	12.941176470588236	-0.20408163265306123	124842.01176470588	-1.149787420464112	11.491114554684097	-0.18050495614260914	53.0	0.0
34375979_MONDO_0005301_GCST000424_MONDO_0005301	0.0	0.4642857142857143	0.0065462517473569	1	0.0	1	6	8	9844.0	205297.0	0.9876818026338554	3.028914285714286	0.0009738785953040004	14.857142857142858	-1.1272727272727272	48725.57142857143	-0.2618385565846418	9.609294176455027	0.0988495588306248	53.357142857142854	-0.028169014084507043
34375979_MONDO_0005301_GCST000425_MONDO_0005301	0.0	0.3333333333333333	0.0018803183559624	1	0.0	1	6	3	5031.0	205297.0	0.8766098513039859	2.7239000000000004	0.357938962478847	9.666666666666666	-0.9565217391304348	46547.666666666664	-0.3045863327691335	11.880685141975306	-0.4060436307060157	53.0	-0.028169014084507043
34375979_MONDO_0005301_GCST001198_MONDO_0005301	0.0	0.0881934566145092	0.0044446249538539	1	0.0	1	6	38	26621.0	205297.0	0.7878940078314367	2.884775	0.057311598937605665	16.363636363636363	-1.0	62475.90909090909	-0.4510275184916066	8.952745550925924	0.1472798012367873	52.93181818181818	-0.009478672985781991
34375979_MONDO_0005301_GCST003566_MONDO_0005301	0.0	0.109090909090909	0.0020444431740466	1	0.0	1	6	11	15283.0	205297.0	0.8290142691097261	2.9992176470588237	0.016132519500390907	11.823529411764707	-0.8571428571428571	51233.470588235294	-0.3045863327691335	9.99204370261438	0.025255337891305976	52.8235294117647	-0.009478672985781991
34375979_MONDO_0005301_GCST009597_MONDO_0005301	0.0	0.0463905038759689	0.0077744891910725	1	0.0	1	6	129	41505.0	205297.0	0.8766175844947178	3.006902222222222	0.008216817970976203	15.555555555555555	-0.9090909090909091	96230.6	-0.8152085619415428	9.224694790123456	0.10079557821993437	52.977777777777774	-0.009478672985781991
34375979_MONDO_0005575_GCST003017_MONDO_0005575	0.2181818181818181	0.0476190476190476	0.0006155290991079	1	0.0	1	11	7	37955.0	281104.0	0.5035653729615417	3.1639555555555554	-0.3088755951654255	18.0	0.0	82868.44444444444	-0.7194119998223565	17.238598063786007	-0.7184874142168881	54.0	0.0
34375979_MONDO_0005575_GCST90018808_MONDO_0005575	0.2181818181818181	0.0329670329670329	-0.0003465746252648	1	0.0	1	11	14	637693.0	281104.0	-0.4365816312803147	3.1055599999999997	-0.1949733682993175	19.96	-0.17721518987341772	83075.8	-0.5645971718805906	11.000405720888889	0.1613454695198028	53.16	0.028169014084507043
34375979_MONDO_0005575_GCST90093302_MONDO_0005575	0.2181818181818181	0.0	5.458705890700031e-05	1	0.0	1	11	3	87609.0	281104.0	-0.2071567679024949	2.6901071428571433	0.14506107121426212	20.357142857142858	-0.46808510638297873	72053.92857142857	-0.7357575425424054	14.888391214285713	-0.7184874142168881	54.0	0.0
34375979_MONDO_0005575_GCST90428118_MONDO_0005575	0.2181818181818181	0.0157894736842105	0.0008714888495872	1	0.0	1	11	96	315260.0	281104.0	0.0639568480402245	2.8813831775700933	-0.04367552299408595	12.616822429906541	0.4	187144.39252336448	-1.11157327171192	8.235757663551402	0.42407788909792904	51.308411214953274	0.05714285714285714
34375979_MONDO_0005575_GCST90435268_MONDO_0005575	0.2181818181818181	0.0420806545879602	0.001848919148524	1	0.0	1	11	59	839703.0	281104.0	-0.1507601521808864	3.0768628571428573	-0.12316238737212924	15.471428571428572	0.18181818181818182	81772.34285714285	-0.3973432636727434	9.992445846031744	0.22076641356425158	51.47142857142857	0.05714285714285714
34375979_MONDO_0007254_GCST010098_MONDO_0007254	0.1176470588235294	0.0384615384615384	0.0015900719456851	1	0.0	1	17	13	247173.0	281104.0	0.5915927607935887	2.8918633333333332	-0.5288652399459559	16.733333333333334	-0.23529411764705882	103622.5	-1.32870392766517	6.52856336728395	-0.5283530902367404	44.63333333333333	-0.2857142857142857
34375979_MONDO_0007254_GCST90011804_MONDO_0007254	0.1176470588235294	0.0258064516129032	0.0015054377581876	1	0.0	1	17	31	428231.0	281104.0	0.7354489502240995	2.842402083333333	-0.36580259037595664	13.708333333333334	0.14285714285714285	154942.52083333334	-1.4063893911995178	5.997761102893519	-0.27342225989838054	46.75	-0.26666666666666666
34375979_MONDO_0007254_GCST90018799_MONDO_0007254	0.1176470588235294	0.0583333333333333	0.0026243950894083	1	0.03125	0	17	16	337280.0	281104.0	0.7546603086052398	2.4874939393939393	-0.23348322033389088	15.969696969696969	-0.125	84783.06060606061	-1.115004638218924	4.3423843021324355	0.30388794224211085	33.18181818181818	0.36363636363636365
34375979_MONDO_0007254_GCST90027052_MONDO_0007254	0.1176470588235294	0.02	0.0020184618417798	1	0.024390243902439	0	17	25	149186.0	281104.0	1.0089902259230168	2.723590476190476	-0.33000075740362034	14.404761904761905	0.06896551724137931	109773.5	-1.2237032817816111	7.380199571428572	-0.5765516309928532	46.142857142857146	-0.26666666666666666
34375979_MONDO_0007254_GCST90090980_MONDO_0007254	0.1176470588235294	0.048509643483343	0.0030955285293312	1	0.0	1	17	59	277932.0	281104.0	0.4452823611792343	3.5065486842105265	-0.5509570360634192	18.105263157894736	-0.23529411764705882	117458.55263157895	-1.1446982092027702	8.903530407894737	-0.673392963921022	49.86842105263158	-0.30434782608695654
34375979_MONDO_0007915_GCST005831_MONDO_0007915	0.0	0.0	4.037134924108262e-05	1	0.0	1	5	3	13426.0	174675.0	-0.4538936724788244	2.3492625	-0.2579967456900991	15.25	-0.375	51501.5	-1.18661837905773	7.78928675925926	0.70935039790158	52.75	-0.03773584905660377
34375979_MONDO_0007915_GCST90011866_MONDO_0007915	0.0	0.0	-0.0003675952637986	1	0.0	1	5	10	12653.0	174675.0	0.075685860075352	1.8798666666666664	0.18148052618003607	15.0	-0.20689655172413793	51400.666666666664	-0.8996112866690903	7.319868586419752	0.44976305532764627	44.333333333333336	0.24864864864864866
34375979_MONDO_0007915_GCST90100586_MONDO_0007915	0.0	0.0	-0.0002664179403989	1	0.0	1	5	3	30604.0	174675.0	0.3876293531126522	3.6135749999999995	-0.9719203559186055	15.625	-0.42424242424242425	118180.25	-1.6707235432733505	10.96684968287037	-0.2983059723430419	52.375	-0.01904761904761905
34375979_MONDO_0007915_GCST90270940_MONDO_0007915	0.0	0.0643803913317904	0.0104933167865421	1	0.0	1	5	98	718496.0	174675.0	-0.1275252311168217	3.112001941747573	-0.3973622875333978	15.854368932038835	-0.20689655172413793	89016.58252427184	-1.1584692441604325	11.694090412081984	-0.1957939126979749	52.95145631067961	-0.01904761904761905
34375979_MONDO_0007915_GCST90435418_MONDO_0007915	0.0	0.2857142857142857	0.0054857185430768	1	0.0	1	5	8	40808.0	174675.0	-0.3815942541913619	1.7140307692307692	0.3636465261863506	14.538461538461538	-0.17543859649122806	69222.84615384616	-1.1917475628443137	6.3978653749287755	0.763130260247808	44.0	0.2857142857142857
34375979_MONDO_0008315_GCST011049_MONDO_0008315	0.0277777777777777	0.0396997497914929	0.0051532507762603	1	0.0	1	9	110	234253.0	281104.0	-0.0263262237654619	2.8840235294117647	-0.4853021116454109	16.77310924369748	-0.1935483870967742	84733.00840336134	-1.0291859720815089	10.645883540460629	-0.505893007012623	53.0	0.0
34375979_MONDO_0008315_GCST90011808_MONDO_0008315	0.0277777777777777	0.0687830687830687	0.0025484933138341	1	0.0	1	9	28	421142.0	281104.0	-0.2251270841048676	2.8153405405405403	-0.5361970379649648	18.54054054054054	-0.35294117647058826	76949.7027027027	-1.0545046198052994	12.29838720780781	-0.7344531680839205	53.0	0.0
34375979_MONDO_0008315_GCST90018905_MONDO_0008315	0.0277777777777777	0.0666666666666666	0.0033957755476464	1	0.0	1	9	30	301559.0	281104.0	-0.3519408836028573	2.214353846153846	-0.25279151091281815	16.692307692307693	-0.2222222222222222	56037.769230769234	-0.7672465765222634	10.038561156695158	-0.5147638962274786	52.23076923076923	0.01904761904761905
34375979_MONDO_0008315_GCST90269957_MONDO_0008315	0.0277777777777777	0.0	-0.0003148067438452	1	0.0	1	9	6	305014.0	281104.0	0.1260965950167737	1.77428	0.05229313617177974	12.2	0.3829787234042553	72283.2	-1.311828215475872	7.568574711111113	-0.326298175657467	52.4	0.028708133971291867
34375979_MONDO_0008315_GCST90274713_MONDO_0008315	0.0277777777777777	0.0335820895522388	0.00563653695981	1	0.0	1	9	201	944762.0	281104.0	0.0870311301032743	2.9631692857142857	-0.49878262311047566	14.957142857142857	-0.06896551724137931	94221.91428571429	-1.0896602165582816	11.31804781121693	-0.5513834102250387	53.0	0.0
34375979_MONDO_0008903_GCST004748_MONDO_0008903	0.0	0.0331632653061224	0.0022607433628996	1	0.0	1	6	49	85716.0	281104.0	0.2423703290150084	2.6275745454545456	-1.150846311955967	13.727272727272727	-0.19607843137254902	79069.14545454546	-0.6452862012852035	9.74986435727273	-0.11139963903761516	51.836363636363636	-0.02926829268292683
34375979_MONDO_0008903_GCST90011812_MONDO_0008903	0.0	0.0666666666666666	0.0004175543617757	1	0.0	1	6	6	412835.0	281104.0	-0.2536028567165574	1.5166250000000001	-0.985312783318223	10.5	0.19047619047619047	46033.25	-0.14179967740709162	6.655633079166667	0.65116771141594	50.0	0.02
34375979_MONDO_0008903_GCST90018875_MONDO_0008903	0.0	0.0	-0.0003020030099224	1	0.0	1	6	4	671529.0	281104.0	-0.0336359446008119	1.1846700000000001	-0.8056423291099944	16.7	-0.7222222222222222	49709.3	-0.3372485749136201	6.258709359629629	1.1409801265574095	41.7	0.5569620253164557
34375979_MONDO_0008903_GCST90027056_MONDO_0008903	0.0	0.0222222222222222	0.0009970583188159	1	0.0	1	6	10	274830.0	281104.0	0.049554439399013	2.26835625	-1.2182670205605577	9.625	0.3	109167.9375	-1.107930325144113	5.083156744212963	1.0260782531770722	37.6875	0.5093167701863354
34375979_MONDO_0008903_GCST90455518_MONDO_0008903	0.0	0.0909090909090909	0.0014749435787374	1	0.0	1	6	12	223372.0	281104.0	-0.0331060332649874	2.60595	-1.2831739894961165	18.5	-0.6268656716417911	52122.166666666664	-0.2817973646151374	9.903356895061727	-0.16828687812239973	43.5	0.23204419889502761
34375979_MONDO_0018076_GCST000764_MONDO_0018076	0.0444444444444444	0.0	-1.5940458520298732e-05	1	0.0	1	10	6	5359.0	190670.0	-0.444019649239031	2.488925	-0.4426310395870498	13.25	0.15384615384615385	89005.5	-1.5506473862262298	10.342916692476853	0.12234080978667598	52.4375	0.028708133971291867
34375979_MONDO_0018076_GCST005006_MONDO_0018076	0.0444444444444444	0.0380952380952381	0.0002949112857681	1	0.0	1	10	15	88716.0	190670.0	-0.2252983624797948	2.2952	-0.18007628847689156	13.4	0.07407407407407407	58696.2	-1.064785971129784	6.700456407407407	0.9274623760970075	51.2	0.05825242718446602
34375979_MONDO_0018076_GCST90275070_MONDO_0018076	0.0444444444444444	0.0	-0.0001737035157466	1	0.0	1	10	6	3206.0	190670.0	-0.7501491144448904	3.0273874999999997	-0.7761323132447466	12.6875	0.2857142857142857	75707.25	-1.4646747487172846	8.127491267129631	0.989060807292318	48.5	0.2553191489361702
34375979_MONDO_0018076_GCST90276153_MONDO_0018076	0.0444444444444444	0.0	-2.7767381491391656e-06	1	0.0	1	10	4	4624.0	190670.0	-0.4929523755563337	2.637671428571429	-0.666590840773749	15.142857142857142	-0.25	108014.21428571429	-1.708891082805351	9.967823875661377	0.3158313440078155	52.714285714285715	0.01904761904761905
34375979_MONDO_0018076_GCST90454455_MONDO_0018076	0.0444444444444444	0.0	0.0004547917456748	1	0.0	1	10	3	33689.0	190670.0	-0.7635475510995109	1.8087223076923078	0.6899791197516659	12.384615384615385	0.6666666666666666	51343.846153846156	-1.3972316468269035	10.824107236467237	-0.005527452487490606	53.23076923076923	-0.018691588785046728
34375979_MONDO_0018364_GCST002748_MONDO_0018364	0.0711462450592885	0.0888888888888888	0.0006553118000239	1	0.0	1	23	10	13491.0	146287.0	0.0711840308747914	2.7065060606060607	-0.10695361244235482	16.393939393939394	-0.7532467532467533	57198.545454545456	0.17983680821118087	8.917881525701459	0.5509489372056801	44.36363636363637	0.7354838709677419
34375979_MONDO_0018364_GCST004462_MONDO_0018364	0.0711462450592885	0.0555555555555555	0.0008758903524243	1	0.0	1	23	9	85426.0	146287.0	0.1422297181154408	3.373884375	-0.6792171905164474	12.5625	-0.15384615384615385	59764.34375	0.026607874651834024	9.160210924363426	0.4713284093202888	45.6875	0.65
34375979_MONDO_0018364_GCST007728_MONDO_0018364	0.0711462450592885	0.0243589743589743	0.0009473194118997	1	0.0	1	23	40	7321.0	146287.0	0.1547260718945848	3.5325190476190476	-0.4320316361838854	11.365079365079366	0.08695652173913043	257342.33333333334	-1.4410899900905771	10.060090708201058	0.03132183613679146	50.142857142857146	0.08866995073891626
34375979_MONDO_0018364_GCST90027055_MONDO_0018364	0.0711462450592885	0.0128205128205128	0.0003934078129016	1	0.0	1	23	13	149056.0	146287.0	0.033086223312566	2.1048805555555554	0.7431536465840298	12.0	0.0	56741.61111111111	0.17329627490615074	9.295601482613169	0.29956672040233395	51.916666666666664	0.05825242718446602
34375979_MONDO_0019338_GCST011437_MONDO_0019338	0.0144927536231884	0.0	7.299378861954315e-05	1	0.0	1	24	3	1532.0	269170.0	-0.1276855305467814	1.6442477777777778	0.6056213673575966	17.77777777777778	-0.34146341463414637	20896.333333333332	0.5459925158819946	11.697480366255142	-1.5789886681063996	52.22222222222222	-0.03773584905660377
34375979_MONDO_0019338_GCST90018918_MONDO_0019338	0.0144927536231884	0.0	0.0004442245588485	1	0.0	1	24	4	664560.0	269170.0	0.303806998109809	1.545591	1.2254688887266254	16.357142857142858	0.3050847457627119	32341.071428571428	-1.247772706820081	8.698018410052908	-1.119554680024556	52.142857142857146	-0.01904761904761905
34375979_MONDO_0019338_GCST90310240_MONDO_0019338	0.0144927536231884	0.0222222222222222	0.0004266076040648	1	0.0	1	24	10	2599.0	269170.0	-0.6140615280155177	1.7622264705882351	-0.05423300834677697	15.088235294117647	0.4727272727272727	66980.82352941176	-1.554513339018151	6.456336794117647	-0.03982682299724124	52.0	0.0
34375979_MONDO_0019338_GCST90397904_MONDO_0019338	0.0144927536231884	0.0196078431372549	-1.1400663940546236e-05	1	0.0	1	24	18	2918.0	269170.0	-0.3488643153411677	2.46115	-0.657205092211627	16.571428571428573	0.06060606060606061	65090.357142857145	-1.3928757950658361	8.540258596812171	-0.5663197308635647	51.57142857142857	0.019417475728155338
34375979_MONDO_0019338_GCST90397906_MONDO_0019338	0.0144927536231884	0.0181818181818181	-0.000418346617245	1	0.0	1	24	11	5644.0	269170.0	-0.5380207533596206	1.96722	-0.3528014630786405	16.685714285714287	0.06060606060606061	74349.77142857143	-1.5833190907537174	8.40155273005291	-0.6702698193207594	52.31428571428572	-0.01904761904761905
34375979_MONDO_0021108_GCST90276150_MONDO_0021108	0.0	0.0	-0.0005567569344073	1	0.0	1	7	6	4624.0	281104.0	0.3282931096134611	3.6069307692307695	-0.5818674617156797	15.076923076923077	0.13333333333333333	240152.76923076922	-1.8389202533751756	17.914545183760683	-0.14169526016202788	49.69230769230769	-0.16
34375979_MONDO_0024647_GCST007833_MONDO_0024647	0.0	0.0714285714285714	0.0002965654887869	1	0.0	1	17	8	198769.0	177967.0	-0.0757112926923	1.8853157999999999	-0.8341824746694434	12.28	-1.0819672131147542	40738.92	-0.051820779378685636	8.314377494814812	0.5210496317777823	51.84	0.00966183574879227
34375979_MONDO_0024647_GCST90013719_MONDO_0024647	0.0	0.0476190476190476	-0.0007365164492729	1	0.0	1	17	7	212453.0	177967.0	0.326236062437438	1.7797997916666664	-0.7843147854147106	11.375	-1.0344827586206897	41662.625	-0.12859295249886124	8.707899623456788	0.3706566445681328	51.416666666666664	0.0392156862745098
34375979_MONDO_0024647_GCST90018935_MONDO_0024647	0.0	0.0526315789473684	0.0018266736226448	1	0.0	1	17	19	667072.0	177967.0	0.2944047528421424	1.3810443055555557	-0.1210134279751602	12.277777777777779	-0.8333333333333334	93584.75	-1.1173713058087973	6.086678022736624	1.0560908937373377	35.111111111111114	0.8888888888888888
34662886_EFO_0000095_GCST000224_EFO_0000095	0.3333333333333333	0.1666666666666666	0.0002182426613304	1	0.0	1	4	4	1943.0	387925.25925925927	0.6854215148770525	6.3732	0.8135630452519929	39.0	0.8717948717948718	62784.0	-0.43624171763506625	20.838950911574074	1.0777052982071205	39.0	0.7692307692307693
34662886_EFO_0000095_GCST002073_EFO_0000095	0.3333333333333333	0.3333333333333333	0.0019117484457979	1	0.0	1	4	9	8400.0	387925.25925925927	1.063675848677012	4.736738461538462	1.0333336152720567	42.15384615384615	0.43478260869565216	99158.23076923077	-0.8483435532447119	14.185237801994303	1.348675364396461	44.30769230769231	0.2978723404255319
34662886_EFO_0000095_GCST003468_EFO_0000095	0.3333333333333333	0.0588235294117647	0.0006125023247916	1	0.0	1	4	17	10767.0	387925.25925925927	0.8324008644045922	3.9022904761904766	1.0713392597160132	23.61904761904762	1.1111111111111112	70705.80952380953	-0.4276454078466386	13.652290679012346	1.0993199796170852	51.57142857142857	0.05714285714285714
34662886_EFO_0000095_GCST004146_EFO_0000095	0.3333333333333333	0.0476190476190476	0.0005139550062468	1	0.0	1	4	15	17691.0	387925.25925925927	0.720460802255935	4.074594736842106	1.055794137695978	33.89473684210526	0.6666666666666666	70170.42105263157	-0.4276454078466386	13.627241080896685	1.145643569565267	42.1578947368421	0.3225806451612903
34662886_EFO_0000095_GCST90027053_EFO_0000095	0.3333333333333333	0.0326086956521739	-0.0006282243930483	1	0.0	1	4	24	272843.0	74229.8	-0.1081029810955067	2.7276285714285713	1.3662453713046705	17.857142857142858	1.3185185185185184	77145.07142857143	-0.5000592007516586	9.956523934656085	1.3457096120532173	41.142857142857146	0.3225806451612903
34662886_EFO_0004238_GCST90044775_EFO_0004238	0.3571428571428571	0.0728744939271255	0.0077601798337264	1	0.0681818181818181	0	8	39	348117.0	295014.1666666667	1.4917009039796407	2.7055851063829786	-0.18993755154942854	14.851063829787234	0.30303030303030304	82408.9574468085	-0.36681255377249095	7.324897007131597	-0.9125005862391639	47.829787234042556	-0.6163522012578616
34662886_EFO_0004238_GCST90132906_EFO_0004238	0.3571428571428571	0.0604838709677419	0.0079822797513222	1	0.0526315789473684	0	8	32	595246.0	295014.1666666667	1.4894300913563898	3.08134	-0.34814243982867066	15.4	0.26865671641791045	93056.9	-0.5117031463536325	10.736307967407408	-1.2208009676621525	47.5	-0.625
34662886_EFO_0004238_GCST90292534_EFO_0004238	0.3571428571428571	0.109090909090909	0.0082240386750088	1	0.0555555555555555	0	8	11	501825.0	295014.1666666667	1.46823079848255	3.602878947368421	-0.6547375795434643	18.42105263157895	0.05405405405405406	71307.78947368421	-0.27913759804501204	12.587632044834308	-1.4575806079836655	42.26315789473684	-0.6335403726708074
34662886_EFO_0004238_GCST90292535_EFO_0004238	0.3571428571428571	0.0222222222222222	0.0060159001513106	1	0.0588235294117647	0	8	10	223081.0	295014.1666666667	1.5412155273681645	2.1963555555555554	0.08803207756609209	14.833333333333334	0.4918032786885246	61893.055555555555	-0.054272610886933415	7.488665268312756	-1.1309669865203857	37.77777777777778	-0.5034013605442177
34662886_EFO_0004238_GCST90292536_EFO_0004238	0.3571428571428571	0.1176470588235294	0.0110717497925355	1	0.0833333333333333	0	8	18	278744.0	295014.1666666667	1.6806540927716809	2.7168807692307695	-0.22901115370204925	16.923076923076923	0.17142857142857143	76108.57692307692	-0.32412098879164747	6.948436059686609	-0.9566493586093803	44.80769230769231	-0.625
34662886_EFO_0004289_GCST90011814_EFO_0004289	0.3333333333333333	0.0256410256410256	0.0005266005266369	1	0.0526315789473684	0	7	13	411202.0	387828.28571428574	0.3593921796402363	3.7830399999999997	1.0649016036604326	27.75	1.3043478260869565	131208.3	-1.16608014327289	12.245579455555553	0.8631007291183481	37.75	0.6024096385542169
34662886_EFO_0004314_GCST007432_EFO_0004314	0.1	0.0211609396233741	0.0017498038221458	0	0.0	1	5	102	321047.0	395450.9166666667	0.8164466697385693	2.95485046728972	-0.34941294078444446	13.383177570093459	-0.20408163265306123	153824.96261682242	0.4436734927056771	9.919058205780544	-0.7899956751075352	52.018691588785046	-0.49411764705882355
34662886_EFO_0004314_GCST90270081_EFO_0004314	0.1	0.0284409077512525	0.0026798707011056	0	0.0082644628099173	0	5	117	383471.0	395450.9166666667	1.0370935389537697	3.2354008196721313	-0.4373805414834197	13.87704918032787	-0.24	128059.27049180328	0.6231995963639303	10.429354494231939	-0.8298515070686787	52.13934426229508	-0.49411764705882355
34662886_EFO_0004458_GCST002086_EFO_0004458	0.3333333333333333	0.0	0.0008472586108784	0	0.1666666666666666	0	4	3	6692.0	411217.3333333333	1.521698195086688	3.749357142857143	-0.3460250365794179	25.428571428571427	0.24	56212.42857142857	1.0813307270706374	7.050317034391533	0.5104814562936928	35.42857142857143	-0.5945945945945946
34662886_EFO_0004458_GCST90018730_EFO_0004458	0.3333333333333333	0.0	0.0030455134457198	0	0.0	1	4	4	83025.0	411217.3333333333	1.348627376479064	2.5451	0.4983301245530628	29.5	-0.1016949152542373	62254.0	0.5828059241173258	7.858216546759259	0.17314089751087913	28.75	-0.19130434782608696
