Entrez	Mean_mRNA	n_Expressed
339327.0	2.310443555555556	47
115308161.0	2.3076058333333327	39
340390.0	2.3072420925925927	33
400709.0	2.306169125925926	19
56.0	2.3057878055555556	5
102724094.0	2.3050504703703707	30
339210.0	2.3049687592592596	47
5453.0	2.30460082037037	14
84503.0	2.304382351851852	51
105376230.0	2.3036087296296297	1
57119.0	2.302589245925926	1
23029.0	2.3014069444444445	49
7310.0	2.3013058518518528	49
65065.0	2.301009407407408	37
10326.0	2.2993242777777776	8
645744.0	2.2991847037037036	25
100192386.0	2.2989452494444444	16
50846.0	2.2976498333333333	9
353134.0	2.2974962962962966	2
221981.0	2.297439318518519	38
3781.0	2.2962767962962958	29
3037.0	2.2954323222222226	28
55351.0	2.2923808537037043	41
387700.0	2.2921039296296297	25
124902694.0	2.2916495740740737	40
89882.0	2.2915855537037038	1
11339.0	2.291365759259259	13
101929592.0	2.290539201851852	2
2175.0	2.288517574074074	26
55732.0	2.2878301666666667	36
139065.0	2.2872941677777776	23
100874363.0	2.287137888888889	16
441054.0	2.2867676074074077	35
80168.0	2.286171813888889	4
117156.0	2.285553522962963	3
10737.0	2.2855138703703703	21
118461.0	2.2854377405555555	3
641467.0	2.285247833333333	39
101930114.0	2.283718111111112	24
80380.0	2.2822131851851846	29
245802.0	2.281528444444444	2
642597.0	2.2798194722222225	5
6328.0	2.278579107222222	26
57332.0	2.2756396851851854	50
55871.0	2.2752952592592597	48
105377595.0	2.2748835370370366	46
399726.0	2.2748263629629633	40
87769.0	2.273318907407407	50
101930421.0	2.2724657166666655	13
53919.0	2.272082157407407	16
63948.0	2.2710902462962963	1
260434.0	2.2699613092592594	14
134829.0	2.2691937005740743	15
352909.0	2.268862940740741	9
2066.0	2.268712977592592	26
402682.0	2.268187500000001	50
284306.0	2.266209851851851	49
100270827.0	2.265906148148148	40
57689.0	2.264731403703704	23
92292.0	2.2640272833333333	5
3070.0	2.262492725925926	26
55582.0	2.262315037037037	36
11009.0	2.2622246648148145	16
100131691.0	2.2617159814814816	51
55286.0	2.2608465814814815	30
107075244.0	2.2601302777777783	50
283431.0	2.258566031481482	23
923.0	2.258386144444444	26
55576.0	2.2572509703703707	5
196792.0	2.2531783518518513	47
80039.0	2.253083866666666	37
728695.0	2.2520007777777775	1
79895.0	2.2502848518518523	36
284716.0	2.2471595022222224	23
3218.0	2.2469689018518517	16
4584.0	2.246559507037037	15
30817.0	2.24555062962963	20
5122.0	2.245211679444444	21
5324.0	2.2436042222222223	35
10819.0	2.241965985185185	24
11131.0	2.240649348148148	15
10112.0	2.240232281481481	10
124905134.0	2.2393333333333336	44
151258.0	2.2386971703703704	37
1244.0	2.238531448148148	22
30835.0	2.238413746296296	31
1610.0	2.237559167037037	7
5076.0	2.237549295	5
644131.0	2.2353357592592595	38
100506686.0	2.2346564999999994	42
102723170.0	2.234032775925926	9
388581.0	2.2335618703703704	40
441376.0	2.233163442592593	14
9824.0	2.232429185185185	23
401474.0	2.2313830444444442	40
23539.0	2.2309345185185188	40
79623.0	2.2307084240740744	25
101929147.0	2.2305653888888886	43
84624.0	2.2300659907407407	20
441178.0	2.228967859259259	3
375686.0	2.228540574074074	5
3759.0	2.2275375666666664	37
3747.0	2.2269665481481487	10
100499405.0	2.2269554648148144	44
3483.0	2.22669912962963	18
26045.0	2.225592733333334	14
9833.0	2.2250879407407402	11
339524.0	2.224789333333333	35
170679.0	2.2241992018518513	27
57709.0	2.224033003703704	14
3292.0	2.223709888888888	48
145581.0	2.223017330925926	28
10635.0	2.2224873333333335	28
7730.0	2.2222094481481474	45
85477.0	2.221575829629629	23
124842.0	2.2210211388888896	16
440991.0	2.220965796296297	42
100287015.0	2.220205333333333	48
80326.0	2.2189641722222215	13
202500.0	2.2179617555555553	12
139411.0	2.2174556340740734	25
6799.0	2.215986905555555	33
57650.0	2.2158780000000005	38
84698.0	2.214666827777778	49
3171.0	2.214499661111111	10
84451.0	2.212633564814815	26
401190.0	2.2123673537037036	30
2999.0	2.2123560925925925	23
221400.0	2.2119999481481485	35
79413.0	2.211856122222222	7
9585.0	2.211301481481482	34
80862.0	2.209830518518519	44
392617.0	2.209791857407407	38
9047.0	2.2092787037037036	30
161253.0	2.2085650555555554	36
2940.0	2.2070106037037034	5
114044.0	2.206258666666667	43
10936.0	2.2056066111111114	46
84553.0	2.205493758518518	25
345462.0	2.2053870740740735	49
619207.0	2.205288203703704	41
151056.0	2.2046914814814818	36
102723471.0	2.2025464129629633	5
28391.0	2.202537898148148	11
164656.0	2.201410181481481	8
29933.0	2.200941277777778	27
79173.0	2.199880018518518	41
730005.0	2.19919977962963	31
4909.0	2.1991587759259263	13
10846.0	2.1989788433333337	35
780776.0	2.197868722222223	34
51072.0	2.1972023333333333	51
677832.0	2.1959750370370372	50
343450.0	2.195677076481481	31
151174.0	2.1950953703703706	28
105378663.0	2.1935840740740744	48
84675.0	2.1922629185185185	9
56126.0	2.192042209259258	40
400604.0	2.190801259259259	48
79935.0	2.1905796444444445	19
146.0	2.1904573187037037	27
100775107.0	2.188578759259259	37
57144.0	2.187330292592593	13
645121.0	2.185744318518518	26
101927174.0	2.185674607407407	33
164633.0	2.1841754796296295	17
23768.0	2.184143295185185	36
124739.0	2.1838595833333336	30
7772.0	2.182564987037037	46
221421.0	2.181179592592593	31
646127.0	2.180864981481482	44
56107.0	2.179492518518519	41
5207.0	2.179305048148148	9
148229.0	2.179160714814815	17
25928.0	2.178521129629629	21
339390.0	2.1783993518518505	23
503569.0	2.178282551851852	19
112268105.0	2.177449351851852	48
387723.0	2.1769877777777786	49
132851.0	2.175858301851852	2
100507551.0	2.1753713518518523	48
10403.0	2.1748697555555556	19
100129722.0	2.1745380185185184	27
3203.0	2.174229677777778	24
54742.0	2.173727105555555	20
101928595.0	2.173677259259259	45
5820.0	2.173401290740741	30
106479706.0	2.172203333333334	46
144193.0	2.1719382407407406	11
115560.0	2.1709269074074076	47
8832.0	2.1708319775925933	32
101060226.0	2.1689075555555553	35
404550.0	2.168002888888889	31
57717.0	2.166670997592593	32
9365.0	2.164673944444445	29
100507487.0	2.164137240740741	34
51659.0	2.161930833333334	30
55184.0	2.161770814814816	48
152519.0	2.160555842592593	14
50964.0	2.160097852592592	5
442898.0	2.159880462962963	40
135295.0	2.1594384074074076	28
222256.0	2.156494844444444	37
79230.0	2.1556623148148146	49
101929760.0	2.1541859259259266	40
29118.0	2.152383766111111	17
140462.0	2.1522644	26
146434.0	2.1492529444444446	48
1812.0	2.148250482962963	11
343099.0	2.148163018518519	40
22941.0	2.14803152	29
223117.0	2.148022161111111	24
574407.0	2.147829961111112	21
7903.0	2.144137648148148	30
23546.0	2.1411672999999998	3
23566.0	2.140891874074074	20
676.0	2.140642565555556	1
91893.0	2.140435148148149	48
9120.0	2.1402613000000006	31
5961.0	2.139098703703704	37
79959.0	2.138995722222222	44
619518.0	2.13776524074074	34
2358.0	2.1349156166666665	5
8512.0	2.1347018518518515	36
28955.0	2.1343415555555554	45
137735.0	2.134294711111112	6
3219.0	2.134201264074074	5
1080.0	2.1341438796296295	9
10878.0	2.1330154520370375	1
2835.0	2.132517255925926	15
387104.0	2.131753011111111	27
94033.0	2.1310555555555557	1
56062.0	2.1291470616666666	19
6869.0	2.1290391135185187	27
55117.0	2.1267144029629628	17
389432.0	2.1254355194444443	29
135250.0	2.1247383907407404	8
766.0	2.124421764814815	13
5449.0	2.12404225	1
100130887.0	2.122751851851852	38
150737.0	2.122569537037037	47
23120.0	2.1221840398148153	22
254228.0	2.1221068372222223	30
401265.0	2.121500142592592	12
283710.0	2.1207472296296297	13
11006.0	2.1191083888888893	30
80028.0	2.1190992037037035	48
2220.0	2.1187994944444446	13
100131213.0	2.1182532222222226	35
57835.0	2.1180320370370374	30
84366.0	2.1169241296296297	4
92682.0	2.1165456666666667	39
728537.0	2.116414037037037	47
26049.0	2.1160935740740747	24
198437.0	2.1153050574074075	15
343637.0	2.1149760944444447	24
162387.0	2.114727224074074	11
64902.0	2.113835198148148	3
55355.0	2.1115555833333337	11
64067.0	2.110432138518519	23
56113.0	2.109948938888889	37
128861.0	2.1097904455555554	1
202020.0	2.109559333333334	38
151827.0	2.108427092592593	41
26011.0	2.1052944894444447	29
100270865.0	2.1046039814814814	45
102724159.0	2.1043423518518516	47
101929704.0	2.104257940740741	37
101927978.0	2.1030452592592592	41
105369340.0	2.101965185185185	21
779.0	2.1013023168518514	1
153770.0	2.0996578888888893	29
101927825.0	2.09857492037037	23
25832.0	2.0979698148148143	32
340554.0	2.097606814814815	38
143425.0	2.0972614112962966	20
343263.0	2.095601014814815	8
100507062.0	2.0944485370370365	38
1539.0	2.0942037037037036	1
3357.0	2.0922543203703703	19
4488.0	2.0922291870370375	28
84466.0	2.0921089018518515	18
168433.0	2.091804948148148	1
4603.0	2.0917856666666665	32
55345.0	2.090071648148148	37
140689.0	2.089993872222222	12
387264.0	2.089598037037037	27
401097.0	2.0893235055555555	17
672.0	2.0878333518518524	38
84657.0	2.0876506111111115	44
5800.0	2.0876220203703704	27
91133.0	2.087585981481481	43
124900513.0	2.0871412222222214	34
78995.0	2.0871100185185187	27
197187.0	2.086709259259259	41
2302.0	2.086433625925926	20
161514.0	2.085542466666667	1
100287722.0	2.084945407407407	40
2138.0	2.0834980166666672	21
101927164.0	2.082577	17
51156.0	2.0804295848148153	3
221322.0	2.080342888888889	45
7574.0	2.078233425925926	44
79092.0	2.0773914629629635	20
6512.0	2.0770736468518525	28
646174.0	2.0763579648148145	1
777.0	2.0761704818518525	15
7365.0	2.075644504074074	2
220433.0	2.0714553148148145	40
100996630.0	2.0709444444444447	1
100507468.0	2.0704398037037035	3
91661.0	2.0692779444444445	40
4751.0	2.0691493759259263	10
100507053.0	2.0686050555555555	31
158521.0	2.068149659259259	1
89822.0	2.0666078722222214	15
401541.0	2.06630737037037	40
90288.0	2.065920540740741	23
147920.0	2.0658269166666665	3
80319.0	2.0656292944444448	33
285386.0	2.065548311111111	19
388611.0	2.0655309444444447	11
8715.0	2.0650797388888895	16
28791.0	2.0642204166666667	9
5101.0	2.0626797574074076	24
30010.0	2.0622505185185185	15
100130370.0	2.0620514796296296	19
9628.0	2.059779989444444	26
283104.0	2.059600462962963	49
158830.0	2.0594139574074073	7
63926.0	2.0592316296296294	31
654429.0	2.058350266296296	11
8438.0	2.057816296296296	22
148979.0	2.0568807	29
80231.0	2.0567954685185192	14
116969.0	2.0547568703703702	12
101928153.0	2.054295094074075	43
220869.0	2.051174388888889	50
285176.0	2.051123611111111	37
434.0	2.0502811833333334	14
129804.0	2.0499124018518513	29
100996660.0	2.0482980000000004	43
651302.0	2.048238474074074	46
219621.0	2.047733107407408	27
130.0	2.0472504068518513	6
93164.0	2.04696772037037	41
106480360.0	2.0462227592592597	47
285505.0	2.046013342592593	30
345274.0	2.045016937037037	14
10371.0	2.044359224074074	24
339500.0	2.043836444444444	47
100996939.0	2.0429814814814815	51
100506881.0	2.041236166666667	50
9560.0	2.040255781481481	15
148753.0	2.0393341166666668	9
195828.0	2.039164240740741	43
90485.0	2.037827444444445	39
3222.0	2.0366161388888893	22
5079.0	2.0356551044444444	3
619569.0	2.0354411851851855	38
100507524.0	2.035002151666667	22
57522.0	2.034316842592592	42
146177.0	2.0339885388888885	13
5454.0	2.0339872401851853	14
122455342.0	2.0328402074074075	20
110841583.0	2.032655187037037	31
820.0	2.03251565	9
6911.0	2.032136314814814	46
168002.0	2.031893272222222	26
100129434.0	2.0307338629629634	29
8940.0	2.030438407407407	37
80034.0	2.029582902222222	31
27284.0	2.028548709259259	9
200010.0	2.028520087037037	26
389075.0	2.0282352018518512	11
91749.0	2.026635092592593	40
140432.0	2.0261391150000003	1
79986.0	2.0256504666666664	32
101929709.0	2.0256112777777777	39
100129685.0	2.0254994259259256	41
10733.0	2.0250734185185184	20
158067.0	2.0243737444444445	36
51512.0	2.024184487037038	10
149837.0	2.0218556296296293	38
101929926.0	2.0215896	1
149647.0	2.0200585185185185	1
28449.0	2.019856022222222	10
7098.0	2.0197667000000004	36
2645.0	2.019375422222222	25
3670.0	2.0185080870370373	15
440078.0	2.014258138888889	38
2155.0	2.0134411574074074	8
8294.0	2.0117538703703697	40
29119.0	2.0111917335185177	23
284417.0	2.0103115925925925	20
5080.0	2.0093808965740743	12
100506098.0	2.00698552962963	20
89777.0	2.0065617759259258	4
284029.0	2.006276518518519	37
55771.0	2.0052344074074075	14
55363.0	2.004827337037037	4
140856.0	2.0036851851851853	1
100127907.0	2.0032872962962966	45
3755.0	2.0019103572222217	23
266675.0	2.0013467222222223	24
51276.0	2.000111203703703	47
9837.0	1.9984836574074065	17
139735.0	1.9975610370370367	32
101927905.0	1.997234112962963	38
79940.0	1.9963331907407413	29
100271010.0	1.9943307759259257	44
22843.0	1.993766712962963	17
100271044.0	1.9935852592592596	34
158787.0	1.9932251851851854	18
284418.0	1.9919066814814814	1
101927751.0	1.9911656240740736	32
56098.0	1.9905754425925926	16
283385.0	1.9886982333333332	18
101060691.0	1.9881570925925929	41
51513.0	1.9866816907407407	29
245937.0	1.9853792537037036	24
190.0	1.9852263377777777	8
254013.0	1.985157592592593	51
7306.0	1.984858558888889	8
8123.0	1.98355360925926	43
150709.0	1.9831737777777774	36
146395.0	1.9826196333333332	15
1600.0	1.9823527590740735	20
285755.0	1.9813117018518511	32
1669.0	1.981311446296296	3
148189.0	1.980879148148148	49
11055.0	1.9798265887037036	1
203447.0	1.9797666061111112	19
338094.0	1.979281557407407	8
105374952.0	1.9786508888888892	38
56100.0	1.9783613796296295	41
9863.0	1.9771735777777775	35
342977.0	1.9758476222222225	15
2793.0	1.9750678129629635	24
147381.0	1.9742535055555555	9
80144.0	1.974170852037037	32
284739.0	1.9736784759259254	17
2529.0	1.9735332814814814	6
642402.0	1.9728961518518526	35
57733.0	1.9728732731481482	7
254173.0	1.9725922351851852	7
100128264.0	1.9712695259259259	11
399804.0	1.9711356777777778	16
100009676.0	1.9710682037037033	44
221264.0	1.9700549259259257	47
153643.0	1.969204487037037	5
5948.0	1.96908857037037	2
80258.0	1.968162496296296	34
28785.0	1.9679067222222224	7
2978.0	1.9677556037037036	11
100506282.0	1.9667128888888885	40
1301.0	1.9653546190740738	17
84560.0	1.96507837037037	2
2259.0	1.9650028940740736	18
9495.0	1.9617621296296288	20
166012.0	1.9614649888888889	6
4861.0	1.9612609018518523	20
677885.0	1.9604370000000002	33
200172.0	1.960374611111111	17
100505633.0	1.9601644157407412	21
653308.0	1.9600466203703704	50
51054.0	1.9582550370370366	35
100500865.0	1.956831722222222	41
90161.0	1.9561565981481477	26
404220.0	1.9554211074074073	29
56097.0	1.9552530814814815	30
100506691.0	1.955139914814815	23
29970.0	1.9532834111111106	22
203413.0	1.9523816666666667	2
11169.0	1.952182796296296	36
106479319.0	1.9511973518518515	34
100506681.0	1.9498963277777777	3
152756.0	1.949629477777778	35
27439.0	1.9493601259259268	18
123258399.0	1.9490325925925929	44
8029.0	1.9483521462962967	26
84072.0	1.947049131481481	5
167681.0	1.9455478759259266	23
60468.0	1.9443297592592588	39
100506036.0	1.9442752962962968	45
51301.0	1.9438881851851848	38
101954278.0	1.9436841666666675	40
342926.0	1.9434687259259258	36
648987.0	1.942964666666667	34
11211.0	1.9425599481481484	17
378884.0	1.9417221851851858	46
2566.0	1.9413578575925925	13
126069.0	1.941026259259259	39
7789.0	1.9405846111111114	40
100506826.0	1.9386507222222222	45
196951.0	1.9385663518518514	43
728215.0	1.9372530148148153	15
102724200.0	1.9372504629629637	48
8351.0	1.937091985185185	30
101927943.0	1.9362499629629628	30
56129.0	1.9353245185185188	31
55553.0	1.9334847814814813	40
5623.0	1.9330750185185182	47
340719.0	1.932289722222222	36
121601.0	1.9321816335185187	21
441307.0	1.9318102962962962	34
112935960.0	1.9315501296296294	38
29125.0	1.9312608388888894	18
391123.0	1.928619475925926	19
399947.0	1.9283390214814813	12
10389.0	1.9281163518518514	32
283985.0	1.9271289490740742	19
100289518.0	1.9267163518518524	37
286826.0	1.9257485	39
6331.0	1.9257302851851852	8
106866913.0	1.9255877370370371	6
368.0	1.9253472037037038	16
388556.0	1.9249060185185185	37
7366.0	1.9240390277777777	6
79025.0	1.923181392592593	2
100287837.0	1.9227532481481477	30
100271564.0	1.9227269259259259	44
84830.0	1.9223249703703702	14
55510.0	1.921388888888889	28
160364.0	1.9196137425925925	17
286827.0	1.919316533333333	32
64064.0	1.9191856240740743	7
9340.0	1.918273190185185	17
389058.0	1.918006462962964	25
375444.0	1.9164684074074072	38
101929074.0	1.9158717037037036	31
2258.0	1.9155828685185186	26
106481111.0	1.9154577037037044	34
84189.0	1.9148199000000001	19
693155.0	1.9144602407407407	40
729236.0	1.9130652777777784	40
388743.0	1.9114576907407406	11
131375.0	1.910832427777778	1
64518.0	1.9101630777777776	10
283948.0	1.9100400370370372	32
692091.0	1.9094632037037034	37
222008.0	1.9092860418518514	10
100505619.0	1.9089834407407409	1
27019.0	1.9089760105555553	9
123970.0	1.9087475296296295	1
106478943.0	1.9063996481481482	46
3787.0	1.9040187611111108	6
123688.0	1.9032882407407399	44
29942.0	1.9030347314814815	20
101928707.0	1.902990629629629	42
40.0	1.902764445	16
1131.0	1.9017026718518513	21
653510.0	1.9014312222222225	45
377841.0	1.8996467555555558	11
1132.0	1.8994221592592597	17
100507118.0	1.898288253703704	11
254240.0	1.897601248148148	3
2209.0	1.8973116722222225	24
7639.0	1.8972016296296292	39
111216277.0	1.8965693425925925	2
64800.0	1.895798377777778	20
27324.0	1.8954281425925925	22
100873638.0	1.8952777222222226	38
11136.0	1.89458545	17
100131997.0	1.8942318703703704	38
4935.0	1.893231005555555	30
728464.0	1.8915229370370374	26
79822.0	1.891434503518519	23
8926.0	1.8907789074074073	37
728229.0	1.8906661555555555	14
255738.0	1.888830285185185	13
284217.0	1.8885667685185186	25
100129196.0	1.8885563888888883	34
2555.0	1.887227519629629	14
100996246.0	1.8851543518518514	39
54866.0	1.8850845092592596	5
339479.0	1.8841042129629626	22
101928445.0	1.8810886981481483	27
375612.0	1.879868575925926	17
137994.0	1.8776744629629623	36
100303728.0	1.8775788703703709	47
387890.0	1.8774937092592594	20
93986.0	1.876076863518518	25
140578.0	1.8760417370370366	22
100129583.0	1.8759116500000004	38
1789.0	1.8745068703703707	35
55777.0	1.8732439814814805	45
151246.0	1.8732436296296295	17
27306.0	1.8721456944444443	30
144321.0	1.8712211018518519	29
85397.0	1.8711666388888888	17
50801.0	1.8699617185185193	12
79839.0	1.8697284	43
109729180.0	1.8690538148148148	31
100129129.0	1.8685136722222226	18
8972.0	1.8680550111111114	7
153201.0	1.8678901988888887	5
135892.0	1.867605744444445	6
154313.0	1.8659909777777781	7
2073.0	1.8659449259259258	38
205147.0	1.8654791716666679	12
101927931.0	1.8652894074074073	24
26230.0	1.863769740740741	31
100128640.0	1.8637535499999998	34
163051.0	1.86123324074074	44
101929191.0	1.8607767481481483	16
101927612.0	1.860569111111111	40
100874203.0	1.8593697018518507	25
55693.0	1.8592595537037033	10
57482.0	1.8588507722222218	26
150771.0	1.8586093888888893	20
122970.0	1.8574738518518514	37
1607.0	1.8533095207407408	20
2326.0	1.8530276444444445	21
100131471.0	1.8520216666666667	47
5143.0	1.8510999740740743	36
6554.0	1.8504458851851848	1
100131205.0	1.8503578518518518	43
101928837.0	1.848018944444444	29
196996.0	1.8480059185185185	25
5008.0	1.8476161166666667	14
347344.0	1.847161907407407	38
3170.0	1.8466431320370373	8
56751.0	1.8457332831481486	2
106481148.0	1.8443761370370368	35
9154.0	1.843959672407407	4
148206.0	1.8433716999999996	39
494470.0	1.8433688129629628	24
285830.0	1.8430820925925924	32
93034.0	1.8425760148148151	1
776.0	1.8417722759259259	23
166378.0	1.8417448703703707	37
101929977.0	1.8405001666666674	50
100505993.0	1.8396211351851852	2
25806.0	1.8391465166666672	24
146547.0	1.8386964814814812	36
55124.0	1.838222783333333	26
110806278.0	1.8382038314814813	4
106479362.0	1.8364709981481484	37
55733.0	1.8363395222222225	38
1137.0	1.836168220185185	17
107057644.0	1.8360979814814808	35
220979.0	1.8342352777777782	44
282890.0	1.8333490500000007	33
100507433.0	1.8321740796296297	25
100271553.0	1.8320420740740742	39
114824.0	1.83175304962963	9
388387.0	1.8314816870370367	14
100294362.0	1.8313329814814818	40
439949.0	1.8308784129629632	29
4568.0	1.8304983333333331	19
150365.0	1.8303230407407407	10
653140.0	1.8299876259259256	29
203102.0	1.8296942425925928	19
340024.0	1.829457753888889	3
55277.0	1.8290986851851856	46
162540.0	1.829003880740741	3
401399.0	1.827942190740741	26
100505635.0	1.8277182944444448	40
100128782.0	1.8258683148148154	45
728752.0	1.8256809814814812	47
101929407.0	1.825651390740741	25
116.0	1.8232675814814816	29
79741.0	1.8231428518518518	22
54106.0	1.8227637777777774	29
100130519.0	1.822112592592592	27
79799.0	1.8219947796296296	6
100505797.0	1.8216769981481482	12
27159.0	1.8215695722222223	3
259295.0	1.8205494259259263	37
100418881.0	1.819550611111111	45
57611.0	1.8192436399999992	19
56164.0	1.8186946333333336	3
55655.0	1.8183833629629629	23
2911.0	1.8183011248148147	11
729830.0	1.8172294037037038	24
8858.0	1.8166704796296296	7
55064.0	1.8158688074074074	29
54626.0	1.8152092274074079	8
1297.0	1.8144594937037044	17
8532.0	1.8136105111111112	12
347730.0	1.8135904092592587	18
131034.0	1.8132360398148148	14
1961.0	1.81286347037037	13
55966.0	1.8126471909259254	22
161406.0	1.8117943518518518	37
8999.0	1.8098325244444449	28
2494.0	1.8095795122222222	19
124902542.0	1.8087277777777777	1
2205.0	1.8084503185185188	28
9058.0	1.808080006296296	8
284349.0	1.805439870370371	43
100507098.0	1.8048896314814813	23
171389.0	1.8036936166666666	6
285095.0	1.8030951777777782	29
5535.0	1.8023442200000002	1
100874058.0	1.8020537407407407	41
54437.0	1.8017249361111114	28
2153.0	1.7994893574074078	16
57151.0	1.7990148148148148	1
374383.0	1.7984805370370371	36
8549.0	1.797599798148148	23
151306.0	1.7973422685185187	25
285349.0	1.7967928148148142	35
115362.0	1.7958779592592593	23
118442.0	1.7956322777777773	13
158880.0	1.7944201759259262	42
64881.0	1.7931604259259262	27
105371267.0	1.7928561000000003	15
164045.0	1.7924703390740746	17
6344.0	1.7916425814814818	7
4168.0	1.7913468314814815	18
3003.0	1.791210009259259	19
130749.0	1.7907117222222222	28
388585.0	1.7906734999999994	18
101929494.0	1.7896809962962965	19
94161.0	1.7893427962962964	35
4166.0	1.7877322314814803	23
148254.0	1.7863656296296295	43
23322.0	1.786289077777778	41
611.0	1.783533185185185	36
150590.0	1.7828405185185188	37
7784.0	1.7824010925925924	44
51378.0	1.7815276333333343	17
285966.0	1.7812580370370374	32
56103.0	1.7801424111111113	41
83661.0	1.779422172037037	9
1057.0	1.7773945066666665	3
26822.0	1.777366388888889	37
1071.0	1.7763497203703709	14
100507564.0	1.7743745574074075	11
388685.0	1.7740060796296293	42
57670.0	1.7730835759259262	40
80320.0	1.7728865537037035	19
127534.0	1.7727506433333335	4
100506795.0	1.7709649148148148	33
80217.0	1.7709088351851852	15
6559.0	1.7698912359259258	2
159371.0	1.7678240925925925	43
9087.0	1.7667175	39
256764.0	1.7654896674074072	8
80178.0	1.765361055555556	28
56109.0	1.7648140444444451	35
9252.0	1.7646333518518527	39
11013.0	1.7645362296296296	23
2556.0	1.7635215703703702	14
4570.0	1.7613699629629633	39
165721.0	1.7592133785185184	1
267009.0	1.7584370555555555	40
401207.0	1.7578450925925926	40
114548.0	1.756066605555555	25
199857.0	1.7552625925925922	50
54827.0	1.7551308442592595	3
84842.0	1.7550376333333333	31
29964.0	1.7531632037037042	33
1063.0	1.7521172851851854	10
115795.0	1.7507356900000002	1
340260.0	1.7506416111111112	4
728888.0	1.7504271296296297	43
90273.0	1.748643898148148	17
9134.0	1.7484962592592583	38
80036.0	1.7480852601851853	19
283677.0	1.7475662222222224	2
340075.0	1.7475122907407405	23
7092.0	1.74708473	26
126549.0	1.7468622407407404	34
10333.0	1.7464363148148143	18
143678.0	1.7446947537037036	1
79841.0	1.7443335888888887	19
64078.0	1.7424021074074065	13
140886.0	1.7422668333333333	30
5731.0	1.7420627222222225	15
122539214.0	1.7407560000000004	37
120939.0	1.7406510166666664	4
27202.0	1.7400099222222223	19
53340.0	1.7390791814814814	27
30012.0	1.7382345555555558	2
374928.0	1.7369934814814816	40
728244.0	1.7365465740740744	42
2620.0	1.7352961518518517	41
387820.0	1.7352157037037035	45
55508.0	1.735174314814815	48
4564.0	1.735095277777778	23
400752.0	1.735046907407407	47
84648.0	1.7337973537037035	4
23007.0	1.7327354314814811	22
57864.0	1.7325580833333334	11
84920.0	1.731830351851852	36
399473.0	1.731809161111111	27
101927155.0	1.7311707055555556	22
100289255.0	1.7303152888888889	8
440585.0	1.7298414722222222	16
27293.0	1.7288618037037038	17
63970.0	1.7283799518518517	10
730091.0	1.7278318703703703	44
51473.0	1.7278143018518521	8
445328.0	1.7277123981481481	26
440584.0	1.727081298148148	35
28942.0	1.7263831148148145	10
5368.0	1.7262740481481482	13
255631.0	1.7262514944444447	26
253639.0	1.725859111111111	41
102723582.0	1.7243781666666667	36
55079.0	1.7230428314814814	9
23563.0	1.7226731537037037	17
284541.0	1.7223311629629632	3
130827.0	1.7207080370370365	15
2444.0	1.719259367777778	28
161582.0	1.7191827925925927	34
50615.0	1.718835787037037	6
170712.0	1.718728425925926	1
56112.0	1.7184772370370371	38
100381270.0	1.7181475370370374	36
133874.0	1.7168624055555557	7
5100.0	1.7166146181481483	12
100271374.0	1.7165133518518525	37
105371414.0	1.7162914074074076	35
100289092.0	1.7162673518518516	28
374899.0	1.7158434629629633	34
414152.0	1.7154515166666666	14
2903.0	1.7142990075925932	13
553112.0	1.7137515185185184	36
10871.0	1.713745796296296	22
196477.0	1.7137328055555556	1
257396.0	1.7126352037037034	43
1378.0	1.712528137037037	11
140545.0	1.7120526666666667	25
643201.0	1.7115045407407408	6
151176.0	1.7108707074074072	15
57697.0	1.710089425925926	34
10716.0	1.709793520185185	6
57628.0	1.7095917144444441	18
109729114.0	1.7093234629629634	32
9402.0	1.708959562962963	27
79915.0	1.7088370000000002	32
118427.0	1.708495200925926	13
166348.0	1.7084442537037046	28
7223.0	1.7080276777777772	18
5460.0	1.707909227777778	25
8808.0	1.7077896074074075	21
89857.0	1.7074171824074074	20
101927963.0	1.7063453666666661	37
5888.0	1.7061471481481485	10
9034.0	1.7060948296296294	20
79368.0	1.7059507114814811	5
79698.0	1.705929388518519	12
7054.0	1.7057899796296294	8
84733.0	1.7045476611111112	25
440894.0	1.7040681981481482	27
55472.0	1.703106666666667	35
5308.0	1.7030020738888894	10
164592.0	1.7027709444444445	15
81833.0	1.7027237240740742	1
27036.0	1.702295337037037	18
80201.0	1.7019518674074077	15
4036.0	1.70149817037037	11
8320.0	1.70125477037037	6
7161.0	1.701063253703704	11
102216341.0	1.6996145259259263	14
4246.0	1.6995262777777778	13
3195.0	1.6995164990740743	2
643680.0	1.6991931685185182	29
145407.0	1.6990426777777776	40
728819.0	1.6986755314814812	30
729046.0	1.6977531111111115	42
6360.0	1.6973465462962969	13
6524.0	1.6971128833333335	4
25786.0	1.6967161666666666	38
54551.0	1.6954567425925922	19
57574.0	1.6953240598148145	14
140807.0	1.6950467185185185	6
79816.0	1.6941535481481484	29
2048.0	1.693473427777778	34
284451.0	1.6934397148148148	3
9241.0	1.692474579629629	25
100131655.0	1.6921298333333337	48
163778.0	1.6903216666666665	5
399.0	1.6894143185185182	10
147841.0	1.689049018518519	20
1045.0	1.689011607777778	3
9271.0	1.688944417037037	1
375616.0	1.6888923629629633	16
126147.0	1.687996494444444	31
100132678.0	1.6878713518518522	41
644242.0	1.6878131296296304	37
54584.0	1.6871417407407405	41
